,id,check-in,check-out,titulo,titulo_2,atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6,atributo_7,atributo_8,avaliação,comentários,preço,preço_total,superhost
26,29256883,2021-02-19,2021-02-21,Apartamento inteiro em Parque Enseada,"Guarujá , Enseada,  Proximo da Praia.",5 hóspedes,2 quartos,3 camas,2 banheiros e meio,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.89,46,365,730,Novo preço mais baixo
27,29258338,2021-02-19,2021-02-21,Apartamento inteiro em Balneario Cidade Atlantica,Dom Pedro - Conforto e comodidade com três quartos,9 hóspedes,3 quartos,4 camas,2 banheiros,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.82,11,243,636,Novo preço mais baixo
28,31436143,2021-02-19,2021-02-21,Apartamento inteiro em Santos,BOOK SANTOS - Unlimited 1710 - Beira Mar c/ vista,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.89,35,313,756,Raridade
29,36032633,2021-02-26,2021-02-28,Condomínio inteiro em Santos,"Apt. duplex Santos,piscina int.Predi frente ao mar",5 hóspedes,3 quartos,4 camas,1 banheiro e meio,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.81,48,320,639,Novo preço mais baixo
30,35255551,2021-02-26,2021-02-28,Apartamento inteiro em Guarujá,Charmoso apê a 50mts do mar com serviço de praia,6 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Cozinha,Permitido animais,Elevador,4.67,42,294,708,Novo preço mais baixo
31,13480176,2021-02-19,2021-02-21,Apartamento inteiro em Guarujá,Flat Apart Hotel Praia da Pitangueiras Local Nobre,4 hóspedes,1 quarto,5 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.80,142,377,854,Novo preço mais baixo
32,23175564,2021-02-19,2021-02-21,Condomínio inteiro em Aparecida,"Venha viver a Natureza, prédio frente  praia",4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.79,84,154,388,Novo preço mais baixo
33,38850866,2021-02-19,2021-02-21,Apartamento inteiro em Jardim Sao Miguel,Ap Enseada,5 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,28,294,708,Novo preço mais baixo
34,47517305,2021-02-19,2021-02-21,Apartamento inteiro em Gonzaga,Book Santos - Estanconfor 2010 - Sacada ampla com a melhor vista Mar,4 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.50,10,356,841,Raridade
35,40233559,2021-02-12,2021-02-14,Condomínio inteiro em Jardim Tejereba,Cobertura com jacuzzi ao lado da praia,8 hóspedes,3 quartos,4 camas,4 banheiros,Wi-Fi,Vista para o mar,Secadora,Jacuzzi,5.0,15,1.474,3.098,Novo preço mais baixo
36,30400702,2021-02-12,2021-02-14,Condomínio inteiro em Balneario Cidade Atlantica,Guarujá Enseada Piscina top 2 vagas serviço praia,7 hóspedes,3 quartos,5 camas,2 banheiros,Self check-In,Vista para as águas,Máquina de Lavar,Ar-condicionado,4.92,12,411,1.002,Novo preço mais baixo
37,40155484,2021-02-12,2021-02-14,Apartamento inteiro em Jardim Asturias,Lindo Apartamento frente ao Mar todo decorado,6 hóspedes,3 quartos,4 camas,2 banheiros,Elevador,Vista para o mar,Vista para as águas,Academia,4.76,17,676,1.471,Novo preço mais baixo
38,35060301,2021-02-12,2021-02-14,Casa inteira em Vila Julia,"Casa no Guarujá praia Enseada, muito aconchegante",6 hóspedes,2 quartos,7 camas,3 banheiros,Wi-Fi,Máquina de Lavar,Cozinha,Estacionamento gratuito,4.91,12,273,696,Novo preço mais baixo
39,40375621,2021-02-12,2021-02-14,Apartamento inteiro em Aparecida,"Santos, próximo da praia e do shopping, canal 5.",4 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Elevador,Vista para o mar,Cozinha,4.22,9,194,388,Novo preço mais baixo
40,45105189,2021-02-12,2021-02-14,Apartamento inteiro em Vila Julia,"Top, perfeito, atrás do Casa grande, alto padrão.",8 hóspedes,3 quartos,8 camas,2 banheiros,Elevador,Self check-In,Máquina de Lavar,Ar-condicionado,4.89,9,695,1.570,Novo preço mais baixo
41,41623975,2021-02-12,2021-02-14,Apartamento inteiro em Vila Clais,Apto em Resort vista para praia com sacada gourmet,6 hóspedes,2 quartos,10 camas,2 banheiros,Wi-Fi,Jacuzzi,Academia,Máquina de Lavar,4.95,21,570,1.139,Novo preço mais baixo
42,14753152,2021-02-26,2021-02-28,Apartamento inteiro em Guarujá,"Apt. na Praia do Tombo, do lado do mar! Ótima loc!",6 hóspedes,2 quartos,4 camas,2 banheiros,Wi-Fi,Elevador,Self check-In,Vista para o mar,4.54,55,279,668,Novo preço mais baixo
43,46110784,2021-02-26,2021-02-28,Apartamento inteiro em Centro,Apartamento - Guarujá Pitangueiras 80M da praia,5 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Máquina de Lavar,Cozinha,Estacionamento gratuito,4.36,11,232,593,Novo preço mais baixo
45,45222834,2021-02-26,2021-02-28,Apartamento inteiro em Jardim Asturias,"Apartamento pé na areia, praia das Astúrias",5 hóspedes,2 quartos,3 camas,3 banheiros,Wi-Fi,Self check-In,Vista para o mar,Vista para as águas,4.86,21,528,1.255,Novo preço mais baixo
46,47135379,2021-02-26,2021-02-28,Apartamento inteiro em Embaré,Quarto e sala no Embaré Canal 4,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Self check-In,Ar-condicionado,Cozinha,5.0,6,134,377,Novo preço mais baixo
47,32395774,2021-02-12,2021-02-14,Casa inteira em Balneario Cidade Atlantica,Guarujá / Condomínio Terras de São José,6 hóspedes,2 quartos,3 camas,2 banheiros e meio,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.85,26,638,1.426,Novo preço mais baixo
48,38637242,2021-02-12,2021-02-14,Apartamento inteiro em Vila Julia,Apartamento para temporada -  Enseada Guarujá,6 hóspedes,2 quartos,5 camas,2 banheiros,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,5.0,18,414,1.027,Novo preço mais baixo
49,39535674,2021-02-19,2021-02-21,Apartamento inteiro em Boqueirão,Conforto na praia,4 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Elevador,Self check-In,Vista para o mar,4.85,46,290,650,Novo preço mais baixo
50,28231284,2021-02-19,2021-02-21,Apartamento inteiro em Centro,"Guarujá Pitangueiras Beach , a pérola do atlântico",3 hóspedes,1 quarto,1 cama,1 banheiro,Elevador,Self check-In,Vista para o mar,Vista para as águas,4.79,19,262,673,Novo preço mais baixo
51,29258338,2021-02-19,2021-02-21,Apartamento inteiro em Balneario Cidade Atlantica,Dom Pedro - Conforto e comodidade com três quartos,9 hóspedes,3 quartos,4 camas,2 banheiros,Wi-Fi,Elevador,Lava-louças,Máquina de Lavar,4.82,11,243,636,Novo preço mais baixo
52,20590298,2021-02-19,2021-02-21,Apartamento inteiro em Jardim Santa Genoveva,APTO INTEIRO e confortável - Praia da Enseada.,6 hóspedes,2 quartos,5 camas,1 banheiro,Wi-Fi,Elevador,Self check-In,Cozinha,4.89,85,245,609,Novo preço mais baixo
53,30011197,2021-02-19,2021-02-21,Apartamento inteiro em Vila Julia,Apartamento Enseada,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Elevador,Vista para o mar,Café da Manhã,4.96,49,290,650,Novo preço mais baixo
54,40868009,2021-02-12,2021-02-14,Apartamento inteiro em Município de Praia Grande,"Apto. fte. mar, varanda, wi-fi, roupa cama e banho",5 hóspedes,Estúdio,6 camas,1 banheiro,Wi-Fi,Vista para o mar,Máquina de Lavar,Cozinha,4.88,16,200,477,Novo preço mais baixo
55,29559702,2021-02-12,2021-02-14,Condomínio inteiro em Guarujá,Mensal- mobiliado-PItangueiras -80 m da praia 🏖.,5 hóspedes,3 quartos,3 camas,1 banheiro e meio,Self check-In,Vista para o mar,Vista para as águas,Máquina de Lavar,4.95,20,407,1.001,Novo preço mais baixo
56,44519268,2021-02-12,2021-02-14,Apartamento inteiro em Jardim Las Palmas,Cobertura entre as praias do Tombo e Asturias,5 hóspedes,2 quartos,4 camas,2 banheiros,Wi-Fi,Elevador,Vista para o mar,Máquina de Lavar,4.29,7,470,1.140,Novo preço mais baixo
57,31146861,2021-02-12,2021-02-14,Apartamento inteiro em Parque Enseada,Apartamento 3 suites em Enseada - Guarujá.,6 hóspedes,3 quartos,10 camas,3 banheiros,Elevador,Secadora,Ar-condicionado,Piscina,4.59,22,343,685,Novo preço mais baixo
58,19094962,2021-02-12,2021-02-14,Quarto inteiro em Guarujá,Quarto privativo no centro de Guarujá c/café,3 hóspedes,1 quarto,2 camas,1 banheiro compartilhado,Wi-Fi,Cozinha,Café da Manhã,Elevador,4.98,62,196,431,Novo preço mais baixo
59,47057187,2021-02-12,2021-02-14,Quarto inteiro em Jardim Las Palmas,✔  Suíte Privada | AC | Piscina | Perto da Praia,2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,9,240,479,Novo preço mais baixo
60,44860968,2021-02-12,2021-02-14,Apartamento inteiro em Centro,"Praia do Gonzaguinha, quintal de casa - SV",2 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,5.0,12,119,308,Novo preço mais baixo
61,22896213,2021-02-12,2021-02-14,Suíte de visitas inteira em Vila Julia,Praia da Enseada - Suite 2,4 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.91,90,331,662,Novo preço mais baixo
62,47000857,2021-02-12,2021-02-14,Apartamento inteiro em Vila Luis Antonio,APARTAMENTO FRENTE MAR PRAIA ASTURIAS,6 hóspedes,2 quartos,3 camas,2 banheiros,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.73,11,414,1.027,Raridade
63,25402746,2021-02-12,2021-02-14,Apartamento inteiro em Guarujá,Apto Guarujá Enseada🤩3Dorm/Suíte➕Ar❄️➕Wi-Fi✔️ LINDO,7 hóspedes,3 quartos,8 camas,2 banheiros,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.98,42,297,794,Novo preço mais baixo
64,33359969,2021-02-12,2021-02-14,Apartamento inteiro em Jardim Tres Marias,Bela Enseada 2 dorm ar cond Lado Praia  c Piscina,6 hóspedes,2 quartos,2 camas,2 banheiros,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.69,13,264,648,Novo preço mais baixo
65,39258935,2021-02-19,2021-02-21,Apartamento inteiro em Guarujá,Ap confortável e ótima localização,4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Elevador,Cozinha,Estacionamento gratuito,4.83,58,236,542,Novo preço mais baixo
66,20193688,2021-02-19,2021-02-21,Apartamento inteiro em Jardim Las Palmas,Astúrias Apto aconchegante perto da praia,2 hóspedes,1 quarto,1 cama,1 banheiro,Elevador,Ar-condicionado,Piscina,Cozinha,4.82,46,206,411,Novo preço mais baixo
67,16256715,2021-02-19,2021-02-21,Apartamento inteiro em Guarujá,Proximo a praia para até 6 pessoas!,6 hóspedes,3 quartos,4 camas,2 banheiros,Wi-Fi,Elevador,Self check-In,Ar-condicionado,4.81,58,212,514,Raridade
68,24206250,2021-02-19,2021-02-21,Apartamento inteiro em Vila Julia,Apartamento com varanda e ventilador na Enseada,6 hóspedes,2 quartos,6 camas,1 banheiro e meio,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.39,46,146,411,Novo preço mais baixo
69,33075341,2021-02-19,2021-02-21,Apartamento inteiro em Barra Funda,"Kitnet Guarujá Centro, Pitangueiras",4 hóspedes,1 quarto,3 camas,1 banheiro,Elevador,Self check-In,Máquina de Lavar,Cozinha,4.62,53,188,456,Novo preço mais baixo
70,21282060,2021-02-19,2021-02-21,Quarto inteiro em Guarujá,"Ampla suite casal terraço vista p.mar , ar cond.",2 hóspedes,2 quartos,1 cama,2 banheiros,Self check-In,Vista para o mar,Ar-condicionado,Cozinha,4.63,43,131,412,Novo preço mais baixo
71,37237280,2021-02-19,2021-02-21,Quarto inteiro em Pitangueiras,Suíte Guarujá apto Frente Mar 2,7 hóspedes,1 quarto,4 camas,1 banheiro e meio,Wi-Fi,Elevador,Self check-In,Vista para o mar,4.67,21,194,387,Novo preço mais baixo
72,20774709,2021-02-26,2021-02-28,"Apartamento inteiro em Guarujá, Pitangueiras Centro",Guarujá Centro Pitangueiras Wi-Fi,4 hóspedes,1 quarto,3 camas,1 banheiro,Elevador,Self check-In,Cozinha,Estacionamento gratuito,4.49,97,188,456,Novo preço mais baixo
73,29899754,2021-02-26,2021-02-28,Condomínio inteiro em Guarujá,Kitnete em Flat aconchegante 1 q  praia com  vista,4 hóspedes,Estúdio,2 camas,1 banheiro,Elevador,Self check-In,Vista para o mar,Piscina,4.72,43,251,502,Novo preço mais baixo
74,20193688,2021-02-26,2021-02-28,Apartamento inteiro em Jardim Las Palmas,Astúrias Apto aconchegante perto da praia,2 hóspedes,1 quarto,1 cama,1 banheiro,Elevador,Ar-condicionado,Piscina,Cozinha,4.82,46,228,456,Novo preço mais baixo
75,32407595,2021-02-26,2021-02-28,Apartamento inteiro em Parque Enseada,Apartamento 1 dormitório com piscina e lazer,6 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Elevador,Piscina,Cozinha,4.67,12,220,559,Novo preço mais baixo
77,35083002,2021-02-26,2021-02-28,Apartamento inteiro em Pitangueira,"Apartamento bem localizado, no Guarujá !!!!",4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Elevador,Self check-In,Máquina de Lavar,4.69,55,211,511,Novo preço mais baixo
78,39646858,2021-02-26,2021-02-28,Apartamento inteiro em Centro,AP 52 • 01 QUADRA DA PRAIA DAS PITANGUEIRAS,4 hóspedes,2 quartos,2 camas,1 banheiro,Wi-Fi,Elevador,Self check-In,Vista para o mar,4.71,41,237,593,Raridade
79,33687829,2021-02-12,2021-02-14,Apartamento inteiro em Gonzaguinha,Lindo Studio na Praia do Gonzaguinha,3 hóspedes,Estúdio,2 camas,1 banheiro,Ar-condicionado,Cozinha,Elevador,Self check-In,4.94,34,152,354,Novo preço mais baixo
80,41007802,2021-02-12,2021-02-14,Apartamento inteiro em Itararé,"SEJAFELIZ 20 MTS PRAIA
WIFI- AR CONDICIONADO",2 hóspedes,Estúdio,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Elevador,4.75,4,165,409,Novo preço mais baixo
81,45515129,2021-02-12,2021-02-14,Apartamento inteiro em Ponta da Praia,Kitnet Aconchegante 1 quadra da Praia.,4 hóspedes,Estúdio,2 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,5.0,8,156,411,Novo preço mais baixo
83,44025658,2021-02-12,2021-02-14,Apartamento inteiro em José Menino,"Ap charmoso em Santos, com wifi,vaga pé na areia.",4 hóspedes,1 quarto,2 camas,2 banheiros,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.71,14,200,519,Novo preço mais baixo
85,46711040,2021-02-12,2021-02-14,Apartamento inteiro em Boqueirão,Recanto praiano (“pé na areia”) 🌊☀️,4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,5.0,3,228,616,Novo preço mais baixo
86,42069520,2021-02-12,2021-02-14,Quarto inteiro em Balneario Praia do Pernambuco,Quarto Casal Praia do Pernambuco,3 hóspedes,1 quarto,1 cama,1 banheiro compartilhado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.91,11,245,490,Novo preço mais baixo
90,39221182,2021-02-12,2021-02-14,Apartamento inteiro em Aparecida,Apartamento Praça do Sapo,4 hóspedes,1 quarto,1 cama,1 banheiro e meio,Ar-condicionado,Piscina,Cozinha,Estacionamento gratuito,4.85,26,292,679,Novo preço mais baixo
91,35258533,2021-02-12,2021-02-14,Apartamento inteiro em José Menino,Lindo e aconchegante apartamento em Santos,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.94,33,455,1.059,Raridade
92,45702799,2021-02-12,2021-02-14,Apartamento inteiro em Guilhermina,Kit em frente a Praia da Guilhermina PG com WI-FI,4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,5.0,10,209,483,Novo preço mais baixo
93,2339367,2021-02-12,2021-02-14,Apartamento inteiro em Cidade Ocian,Wi-fi e  vaga.  Pertíssimo da praia e comércio!,4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Máquina de Lavar,5.0,4,149,377,Novo preço mais baixo
94,35083002,2021-02-26,2021-02-28,Apartamento inteiro em Pitangueira,"Apartamento bem localizado, no Guarujá !!!!",4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Cozinha,Elevador,Máquina de Lavar,4.69,55,211,511,Novo preço mais baixo
96,39646858,2021-02-26,2021-02-28,Apartamento inteiro em Centro,AP 52 • 01 QUADRA DA PRAIA DAS PITANGUEIRAS,4 hóspedes,2 quartos,2 camas,1 banheiro,Wi-Fi,Cozinha,Permitido animais,Elevador,4.71,41,237,593,Raridade
97,21458651,2021-02-26,2021-02-28,Condomínio inteiro em Vila Julia,"Apto, 1 quarto, amplo, ar cond, vent , tvs, wi-fi",4 hóspedes,1 quarto,3 camas,2 banheiros,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.58,31,182,514,Novo preço mais baixo
98,46989665,2021-02-12,2021-02-14,Apartamento inteiro em José Menino,Acolhedor e charmoso a 50 metros da praia,3 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Self check-In,5.0,4,155,450,Novo preço mais baixo
99,30771956,2021-02-12,2021-02-14,Apartamento inteiro em Parque Enseada,Apê na enseada com wi-fi.,5 hóspedes,1 quarto,5 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.90,21,264,628,Novo preço mais baixo
100,45884578,2021-02-26,2021-02-28,Apartamento inteiro em Itararé,"Lindo Kit Novíssimo, Pé na Areia no Itararé.",2 hóspedes,Estúdio,4 camas,1 banheiro,Wi-Fi,Elevador,Vista para o mar,Vista para as águas,5.0,12,155,389,Novo preço mais baixo
102,22157785,2021-02-26,2021-02-28,Quarto inteiro em Jardim Vitoria,Quarto Clássico e Romântico - Room Two Dom Pedro,2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Elevador,Ar-condicionado,Piscina,5.0,7,168,412,Novo preço mais baixo
103,45740885,2021-02-26,2021-02-28,Apartamento inteiro em Ilha Porchat,"Ilha Porchat, com vista deslumbrante para o mar.",2 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Vista para o mar,Cozinha,Estacionamento gratuito,5.0,12,293,685,Novo preço mais baixo
105,22105045,2021-02-26,2021-02-28,Quarto inteiro em Balneario Cidade Atlantica,Quarto confortável na Enseada - Room One Colômbia,5 hóspedes,1 quarto,3 camas,1 banheiro compartilhado,Wi-Fi,Elevador,Ar-condicionado,Piscina,4.95,40,179,432,Novo preço mais baixo
106,31276478,2021-02-19,2021-02-21,Apartamento inteiro em Centro,Apartamento de luxo - 50 m da praia - wifi 35 mega,4 hóspedes,Estúdio,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.89,36,204,468,Novo preço mais baixo
107,23071620,2021-02-19,2021-02-21,Condomínio inteiro em Jardim Las Palmas,SENSACIONAL COBERTURA C/PISCINA NA PRAIA,6 hóspedes,3 quartos,4 camas,2 banheiros e meio,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.76,47,552,1.244,Novo preço mais baixo
108,28231284,2021-02-19,2021-02-21,Apartamento inteiro em Centro,"Guarujá Pitangueiras Beach , a pérola do atlântico",3 hóspedes,1 quarto,1 cama,1 banheiro,Cozinha,Elevador,Self check-In,Vista para as águas,4.79,19,262,673,Novo preço mais baixo
109,20590298,2021-02-19,2021-02-21,Apartamento inteiro em Jardim Santa Genoveva,APTO INTEIRO e confortável - Praia da Enseada.,6 hóspedes,2 quartos,5 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.89,85,245,609,Novo preço mais baixo
