,id,check-in,check-out,titulo,titulo_2,atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6,atributo_7,atributo_8,avaliação,comentários,preço,preço_total,superhost
37,40673627,2021-02-26,2021-02-28,Casa inteira em Loty,Casa Inteira com piscina Vila Loty Itanhaém,16 hóspedes,1 quarto,1 cama,2 banheiros,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.86,21,336,671,Novo preço mais baixo
38,16815470,2021-02-26,2021-02-28,Apartamento inteiro em Praia Grande,Ap de 2 quartos frente pro mar com vista maravilhosa,7 hóspedes,2 quartos,4 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,3.25,4,192,483,Novo preço mais baixo
39,24488673,2021-02-26,2021-02-28,Apartamento inteiro em Centro,1  dorm.São Vicente com ar condicionado,5 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Permitido animais,4.69,61,102,203,Novo preço mais baixo
40,39056674,2021-02-19,2021-02-21,Casa inteira em Quinta do Guarau,Casa no centrinho do GUARAÚ.,5 hóspedes,2 quartos,4 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.96,45,287,673,Raridade
41,29763562,2021-02-19,2021-02-21,Apartamento inteiro em Guilhermina,Lindo apartamento em prédio de frente para o mar.,4 hóspedes,1 quarto,2 camas,1 banheiro,Ar-condicionado,Cozinha,Estacionamento gratuito,Elevador,4.97,38,223,531,Novo preço mais baixo
42,3957295,2021-02-19,2021-02-21,Apartamento inteiro em Guarujá,"FLAT ☆2 qds da praia, piscina, limpeza s/ taxa☆",4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.63,144,320,639,Raridade
43,44641452,2021-02-19,2021-02-21,Casa inteira em Savoy,Kit-net 6 pessoas pé na areia ot preço Itanhaem .,6 hóspedes,1 quarto,6 camas,1 banheiro,Cozinha,Estacionamento gratuito,Permitido animais,Vista para o mar,5.0,3,236,571,Novo preço mais baixo
44,45771317,2021-02-26,2021-02-28,Quarto inteiro em Parque Balneario Oasis,"Suíte 1 Master Família varanda ""Nascer do Sol """,4 hóspedes,1 quarto,3 camas,1 banheiros privado,Wi-Fi,Vista para o mar,Ar-condicionado,Piscina,5.0,3,226,511,Novo preço mais baixo
45,46866361,2021-02-26,2021-02-28,Apartamento inteiro em Vila Tupi,#Kitnet63 | A felicidade está a 150 m da praia! ❤,4 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,5.0,3,124,364,Novo preço mais baixo
46,44641452,2021-02-26,2021-02-28,Casa inteira em Savoy,Kit-net 6 pessoas pé na areia ot preço Itanhaem .,6 hóspedes,1 quarto,6 camas,1 banheiro,Vista para o mar,Cozinha,Estacionamento gratuito,Permitido animais,5.0,3,236,571,Novo preço mais baixo
47,46743206,2021-02-26,2021-02-28,Condomínio inteiro em Vila Tupi,Lindo apartamento na praia da Praia Grande,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Máquina de Lavar,Cozinha,Estacionamento gratuito,4.50,6,191,502,Raridade
48,45787373,2021-02-26,2021-02-28,Apartamento inteiro em Vila Caiçara,"""Apto Novo, Varanda Gourmet e Vista para o Mar""",6 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Vista para o mar,Self check-In,Vista para as águas,5.0,18,309,708,Raridade
50,33075341,2021-02-26,2021-02-28,Apartamento inteiro em Barra Funda,"Kitnet Guarujá Centro, Pitangueiras",4 hóspedes,1 quarto,3 camas,1 banheiro,Cozinha,Estacionamento gratuito,Elevador,Máquina de Lavar,4.60,54,188,456,Novo preço mais baixo
51,45771317,2021-02-26,2021-02-28,Quarto inteiro em Parque Balneario Oasis,"Suíte 1 Master Família varanda ""Nascer do Sol """,4 hóspedes,1 quarto,3 camas,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Vista para o mar,5.0,3,226,511,Novo preço mais baixo
52,40842676,2021-02-19,2021-02-21,Apartamento inteiro em Praia Grande,Lindo Apartamento  - Ocian PG,4 hóspedes,1 quarto,1 cama,1 banheiro,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.68,19,264,628,Raridade
53,47490820,2021-02-26,2021-02-28,Apartamento inteiro em Morumbi,"Brooklin Alto Padrão: Ar, TV a Cabo, Wifi 240GB",3 hóspedes,Estúdio,2 camas,1 banheiro,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,5.0,3,215,620,Raridade
54,16000395,2021-02-26,2021-02-28,Casa inteira em Itanhaém,ROTA DO SOL! Wi-Fi 120 Mega 300 metros da praia!,12 hóspedes,3 quartos,10 camas,3 banheiros,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.81,52,713,1.426,Novo preço mais baixo
55,36036446,2021-02-19,2021-02-21,Apartamento inteiro em Aviação,Apart.Vista para o Mar e Varanda Gourmet e Churras,6 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.61,85,266,582,Raridade
56,45466500,2021-02-19,2021-02-21,Apartamento inteiro em Cidade Ocian,3 min da praia/wifi e vaga em local previlegiado!,3 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Máquina de Lavar,5.0,6,151,386,Novo preço mais baixo
57,47475890,2021-02-19,2021-02-21,Apartamento inteiro em Aviação,KitNet a 300 metros da Praia,6 hóspedes,1 quarto,2 camas,1 banheiro,Ar-condicionado,Cozinha,Estacionamento gratuito,Permitido animais,5.0,3,164,377,Raridade
58,43066272,2021-02-26,2021-02-28,Apartamento inteiro em Itaim Bibi,#1305 - Cyclinn Iguatemi Itaim,4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Elevador,Self check-In,Ar-condicionado,4.93,14,214,427,Raridade
59,21282060,2021-02-26,2021-02-28,Quarto inteiro em Guarujá,"Ampla suite casal terraço vista p.mar , ar cond.",2 hóspedes,2 quartos,1 cama,2 banheiros,Vista para o mar,Self check-In,Ar-condicionado,Cozinha,4.63,43,130,410,Novo preço mais baixo
61,41530242,2021-02-26,2021-02-28,Apartamento inteiro em Vila Assuncao,"Alugo  apto 
Cond . familiar.
praia grande.",4 hóspedes,2 quartos,4 camas,2 banheiros,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.89,18,223,445,Novo preço mais baixo
62,47195130,2021-02-26,2021-02-28,Apartamento inteiro em Cidade Ocian,"Lindo apartamento c/ varanda gourmet, pé na Areia.",6 hóspedes,2 quartos,4 camas,2 banheiros,Wi-Fi,Vista para o mar,Máquina de Lavar,Cozinha,5.0,7,223,525,Raridade
63,41062060,2021-02-26,2021-02-28,Casa inteira em Vila Peruibe,Condomínio Bonganville 3,10 hóspedes,3 quartos,7 camas,2 banheiros,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.53,30,457,913,Raridade
64,43932528,2021-02-26,2021-02-28,Apartamento inteiro em Vila Matias,FUSION HOME | Garagem | Wi-Fi | Netflix,5 hóspedes,1 quarto,1 cama,1 banheiro,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.94,32,240,605,Novo preço mais baixo
66,14980407,2021-02-19,2021-02-21,Apartamento inteiro em Itanhaém,Apartamento em Itanhaém - Praia dos Sonhos,6 hóspedes,2 quartos,3 camas,1 banheiro,Cozinha,Estacionamento gratuito,Permitido animais,Elevador,4.13,60,224,542,Raridade
68,46918355,2021-02-26,2021-02-28,Quarto inteiro em Itanhaém,"Quarto 11 - Pousada do Mar, próxima à praia!!",2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Self check-In,Café da Manhã,Ar-condicionado,5.0,3,166,331,Novo preço mais baixo
69,47076927,2021-02-26,2021-02-28,Casa inteira em Cibratel II,Nova 3 Quartos e Piscina - Capacidade 10 Pessoas.,12 hóspedes,3 quartos,9 camas,2 banheiros,Wi-Fi,Secadora,Máquina de Lavar,Piscina,4.86,7,338,776,Raridade
70,44002411,2021-02-26,2021-02-28,Casa inteira em Jamaica - Praia,Casa na Praia-Piscina com Cascata e Churrasqueira,6 hóspedes,2 quartos,2 camas,1 banheiro,Piscina,Cozinha,Estacionamento gratuito,Permitido animais,4.61,18,195,580,Novo preço mais baixo
71,1017217,2021-02-26,2021-02-28,Apartamento inteiro em Itanhaém,"08 APTOS COMPLETOS, FAMILIAR, WI-FI, AR COND ,",3 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,3,159,317,Novo preço mais baixo
72,45067470,2021-02-26,2021-02-28,Quarto inteiro em Parque Balneario Oasis,Pousada Suíte p/3 c/Ar Cond e Piscina -100m do mar,3 hóspedes,1 quarto,2 camas,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.88,16,145,340,Raridade
73,22587763,2021-02-19,2021-02-21,Casa inteira em Peruibe,"Sobrado em frente à praia Beira-mar, Peruíbe.Wi-Fi",10 hóspedes,2 quartos,4 camas,1 banheiro,Wi-Fi,Vista para o mar,Cozinha,Estacionamento gratuito,4.85,109,235,470,Raridade
74,46690967,2021-02-19,2021-02-21,Quarto inteiro em Parque Balneario Oasis,"Suíte 7 varanda "" Por do Sol """,2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Vista para o mar,Ar-condicionado,Piscina,5.0,5,158,375,Novo preço mais baixo
75,45972915,2021-02-19,2021-02-21,Casa inteira em Gaivota - Praia,CASA INTEIRA VERÂNEIO FAMILIAR (ACONCHEGANTE),8 hóspedes,3 quartos,6 camas,2 banheiros,Máquina de Lavar,Piscina,Cozinha,Estacionamento gratuito,4.80,5,269,628,Novo preço mais baixo
76,46879880,2021-02-26,2021-02-28,Quarto inteiro em Parque Balneario Oasis,"Suíte 5 varanda "" Sol Nascente""",2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Vista para o mar,Ar-condicionado,Piscina,5.0,3,158,375,Novo preço mais baixo
77,41143618,2021-02-26,2021-02-28,Apartamento inteiro em Mongagua,Apto de 1 dorm frente ao mar com piscina no centro,6 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Vista para o mar,Elevador,Cozinha,4.89,35,178,445,Raridade
78,45696491,2021-02-19,2021-02-21,Casa inteira em Suarão,Casa condomínio prox. praia com piscina e churras,8 hóspedes,2 quartos,3 camas,3 banheiros,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.79,19,688,1.415,Raridade
81,39216218,2021-02-26,2021-02-28,Apartamento inteiro em  São Vicente,Kit Veraneio - Vista total para o mar,3 hóspedes,1 quarto,1 cama,1 banheiro,Cozinha,Elevador,Self check-In,Vista para o mar,4.96,52,116,331,Raridade
82,45771317,2021-02-19,2021-02-21,Quarto inteiro em Parque Balneario Oasis,"Suíte 1 Master Família varanda ""Nascer do Sol """,4 hóspedes,1 quarto,3 camas,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Vista para o mar,5.0,3,226,511,Novo preço mais baixo
83,45696491,2021-02-19,2021-02-21,Casa inteira em Suarão,Casa condomínio prox. praia com piscina e churras,8 hóspedes,2 quartos,3 camas,3 banheiros,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.79,19,688,1.415,Raridade
86,22210241,2021-02-26,2021-02-28,Apartamento inteiro em Guilhermina,Apartamento TOP há uma quadra da praia.,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.94,118,176,411,Novo preço mais baixo
87,45974609,2021-02-26,2021-02-28,Apartamento inteiro em Vila Caiçara,Apartamento Beira da Praia,8 hóspedes,2 quartos,2 camas,2 banheiros,Wi-Fi,Vista para o mar,Self check-In,Cozinha,5.0,9,165,399,Raridade
88,45855495,2021-02-26,2021-02-28,Apartamento inteiro em Praia Grande,"PG Frente ao mar. Espaçoso, aconchegante com wifi",6 hóspedes,2 quartos,3 camas,2 banheiros,Wi-Fi,Vista para o mar,Máquina de Lavar,Cozinha,4.91,11,239,628,Raridade
96,40947313,2021-02-26,2021-02-28,Casa inteira em Balneário Garça Vermelha,"Casa do Guaraú
Duas suítes a 500metros da praia",6 hóspedes,2 quartos,3 camas,3 banheiros,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,16,319,787,Raridade
98,39499342,2021-02-26,2021-02-28,Apartamento inteiro em Praia Grande,"Apartamento 1 dormitório no Boqueirão com Piscina, 50 metros da Praia",4 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,18,184,488,Novo preço mais baixo
99,16000395,2021-02-26,2021-02-28,Casa inteira em Itanhaém,ROTA DO SOL! Wi-Fi 120 Mega 300 metros da praia!,12 hóspedes,3 quartos,10 camas,3 banheiros,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.81,52,713,1.426,Novo preço mais baixo
100,45974609,2021-02-26,2021-02-28,Apartamento inteiro em Vila Caiçara,Apartamento Beira da Praia,8 hóspedes,2 quartos,2 camas,2 banheiros,Wi-Fi,Cozinha,Estacionamento gratuito,Self check-In,5.0,9,165,399,Raridade
101,46642800,2021-02-19,2021-02-21,Apartamento inteiro em José Menino,Book Santos - Unlimited 3211 - No alto do Arranha Céus,4 hóspedes,1 quarto,2 camas,1 banheiro,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.88,8,341,812,Raridade
107,46896054,2021-02-26,2021-02-28,Casa inteira em Cibratel I,Itanhaem 3 qts  2qds da praia! Ótima localização!,10 hóspedes,3 quartos,7 camas,3 banheiros,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,5.0,8,400,899,Raridade
108,45620462,2021-02-19,2021-02-21,Apartamento inteiro em Vila Balneária,Apartamento Praia Grande,4 hóspedes,2 quartos,3 camas,2 banheiros,Vista para o mar,Elevador,Vista para as águas,Cozinha,4.68,25,162,374,Raridade
111,45569612,2021-02-26,2021-02-28,Flat inteiro em Vila Olímpia,SUPER OFERTA FLAT PERTO DA HÍPICA,2 hóspedes,1 quarto,2 camas,1 banheiro,Elevador,Academia,Ar-condicionado,Piscina,4.41,32,109,217,Raridade
112,45740885,2021-02-26,2021-02-28,Apartamento inteiro em Ilha Porchat,"Ilha Porchat, com vista deslumbrante para o mar.",2 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Vista para o mar,Cozinha,Estacionamento gratuito,5.0,13,293,685,Novo preço mais baixo
113,45884578,2021-02-26,2021-02-28,Apartamento inteiro em Itararé,"Lindo Kit Novíssimo, Pé na Areia no Itararé.",2 hóspedes,Estúdio,4 camas,1 banheiro,Wi-Fi,Vista para o mar,Elevador,Vista para as águas,5.0,12,150,379,Novo preço mais baixo
114,44860968,2021-02-26,2021-02-28,Apartamento inteiro em Centro,"Praia do Gonzaguinha, quintal de casa - SV",2 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Self check-In,Cozinha,Estacionamento gratuito,5.0,12,108,285,Novo preço mais baixo
115,40207948,2021-02-26,2021-02-28,Apartamento inteiro em Aviação,Apto locação Praia Grande (Aviação) WiFi - NetFlix,6 hóspedes,2 quartos,2 camas,2 banheiros,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,5.0,21,275,549,Raridade
116,31831718,2021-02-26,2021-02-28,Apartamento inteiro em Aviação,Apê na Praia🏅Churrasco e Alegria td dia =D,6 hóspedes,1 quarto,2 camas,2 banheiros,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.91,55,212,573,Raridade
117,22197735,2021-02-26,2021-02-28,Apartamento inteiro em Praia Grande,*** Apartamento em Praia Grande Frente ao Mar ***,6 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.90,79,213,536,Novo preço mais baixo
118,18934264,2021-02-19,2021-02-21,Apartamento inteiro em Balneário Maracanã,Apto. (pé na areia) com Churrasqueira na sacada,6 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.80,25,421,842,Raridade
119,44315925,2021-02-19,2021-02-21,Apartamento inteiro em Vila Ac,PÉ NA AREIA - CHURRASQUEIRA NA VARANDA - WIFI - 31,10 hóspedes,2 quartos,6 camas,2 banheiros,Wi-Fi,Cozinha,Estacionamento gratuito,Academia,4.86,7,334,797,Novo preço mais baixo
120,46215348,2021-02-19,2021-02-21,Casa inteira em Jardim Luciana,"Casa em Mongaguá à 290 metros da praia, aproveitem",4 hóspedes,1 quarto,3 camas,2 banheiros,Wi-Fi,Ar-condicionado,Cozinha,Permitido animais,5.0,6,166,431,Novo preço mais baixo
121,45753750,2021-02-19,2021-02-21,Apartamento inteiro em Vila Caiçara,Apto com varanda de frente para o mar. A passos da praia!,6 hóspedes,3 quartos,4 camas,2 banheiros,Wi-Fi,Vista para o mar,Elevador,Máquina de Lavar,5.0,11,374,978,Raridade
122,16454482,2021-02-19,2021-02-21,Apartamento inteiro em Praia Grande,Apto. Alto Padrão na Praia Grande (Aviação),5 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Elevador,Self check-In,Cozinha,4.94,84,206,502,Novo preço mais baixo
125,17181301,2021-02-19,2021-02-21,Condomínio inteiro em Praia Grande,Maravilhosa cobertura com jacuzzi frente praia,4 hóspedes,1 quarto,3 camas,2 banheiros,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,27,427,1.153,Novo preço mais baixo
