,id,check-in,check-out,titulo,titulo_2,atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6,atributo_7,atributo_8,avaliação,comentários,preço,preço_total,superhost
59,36550628,2021-03-12,2021-03-14,Flat inteiro em Gonzaga,Flat Estanconfor Santos - uma quadra da praia,4 hóspedes,1 quarto,2 camas,1 banheiro,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.98,51,263,605,Raridade
60,47138268,2021-03-12,2021-03-14,Flat inteiro em Gonzaga,Flat Estanconfor Santos - uma quadra da praia,4 hóspedes,1 quarto,2 camas,1 banheiro,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,5.0,9,263,605,Raridade
61,41143618,2021-03-12,2021-03-14,Apartamento inteiro em Mongagua,Apto de 1 dorm frente ao mar com piscina no centro,6 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Vista para o mar,Elevador,Cozinha,4.89,35,178,445,Raridade
62,42086418,2021-03-12,2021-03-14,Condomínio inteiro em Ilha Porchat,WI-FI / GARAGEM  / NETFLIX /ILHA PORCHAT  💙 💙,4 hóspedes,Estúdio,2 camas,1 banheiro e meio,Wi-Fi,Elevador,Self check-In,Ar-condicionado,5.0,16,127,253,Novo preço mais baixo
63,32122547,2021-03-12,2021-03-14,Apartamento inteiro em Aparecida,Kitnet frente a praia VISTA LINDA PARA O MAR,4 hóspedes,Estúdio,3 camas,1 banheiro,Wi-Fi,Vista para o mar,Elevador,Ar-condicionado,4.72,137,123,246,Raridade
64,41129581,2021-03-12,2021-03-14,Quarto inteiro em Peruíbe,Pousada Suíte c/ Piscina e Ar Cond - 100m do mar,2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.91,45,151,351,Raridade
68,41129581,2021-03-19,2021-03-21,Quarto inteiro em Peruíbe,Pousada Suíte c/ Piscina e Ar Cond - 100m do mar,2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.91,45,151,351,Raridade
69,42112653,2021-03-12,2021-03-14,Apartamento inteiro em Centro,Flat com Piscina e Perto da Praia,2 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.66,29,141,342,Raridade
70,41131336,2021-03-12,2021-03-14,Quarto inteiro em Parque Balneario Oasis,Pousada Suíte p/4 c/Piscina e Ar Cond -100m do mar,4 hóspedes,1 quarto,2 camas,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.93,27,174,397,Raridade
71,45635981,2021-03-12,2021-03-14,Casa inteira em Balneario Mongaguá,Condomínio no centro mongagua casa Vila das flores,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.89,9,133,365,Novo preço mais baixo
72,39704194,2021-03-05,2021-03-07,Apartamento inteiro em São Vicente,"Ilha Porchat, Vista Panorâmica, estacionamento",2 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.86,42,145,399,Raridade
73,30497949,2021-03-05,2021-03-07,Apartamento inteiro em Aviação,Aviação apartamento com vista e excelente ambiente,6 hóspedes,2 quartos,2 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.89,62,136,422,Raridade
74,45067470,2021-03-05,2021-03-07,Quarto inteiro em Parque Balneario Oasis,Pousada Suíte p/3 c/Ar Cond e Piscina -100m do mar,3 hóspedes,1 quarto,2 camas,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.88,16,162,374,Raridade
75,30952346,2021-03-12,2021-03-14,Apartamento inteiro em Santa Eugênia,Apartamento Familiar de frente ao mar,6 hóspedes,2 quartos,4 camas,2 banheiros,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.91,34,237,608,Novo preço mais baixo
76,39885126,2021-03-12,2021-03-14,Condomínio inteiro em Mongagua,Aconchegante apto no centro de mongagua.,6 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.78,32,206,502,Raridade
78,35682443,2021-03-19,2021-03-21,Condomínio inteiro em Centro,Apartamento com piscina no centro de São Vicente!,2 hóspedes,Estúdio,3 camas,1 banheiro e meio,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.40,28,86,251,Novo preço mais baixo
80,13138016,2021-03-26,2021-03-28,Apartamento inteiro em Santos,Canto charmoso na praia,4 hóspedes,Estúdio,2 camas,1 banheiro,Wi-Fi,Elevador,Self check-In,Cozinha,4.77,177,106,262,Raridade
84,39446325,2021-03-05,2021-03-07,Casa inteira em Cibratel II,Casa cond fechado c/piscina Itanhaem Diária Grátis,8 hóspedes,2 quartos,6 camas,1 banheiro,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.67,30,242,633,Raridade
85,45067470,2021-03-19,2021-03-21,Quarto inteiro em Parque Balneario Oasis,Pousada Suíte p/3 c/Ar Cond e Piscina -100m do mar,3 hóspedes,1 quarto,2 camas,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.88,16,162,374,Raridade
86,30030374,2021-03-19,2021-03-21,Condomínio inteiro em Cidade Ocian,"Apto Praia Grande, Ocian, 2dorm, 300 mts da praia.",6 hóspedes,2 quartos,2 camas,2 banheiros,Wi-Fi,Elevador,Self check-In,Máquina de Lavar,4.79,57,180,440,Raridade
87,39499342,2021-03-05,2021-03-07,Apartamento inteiro em Praia Grande,"Apartamento 1 dormitório no Boqueirão com Piscina, 50 metros da Praia",4 hóspedes,1 quarto,3 camas,1 banheiro,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,5.0,18,184,488,Raridade
88,47076927,2021-03-19,2021-03-21,Casa inteira em Cibratel II,Nova 3 Quartos e Piscina - Capacidade 10 Pessoas.,12 hóspedes,3 quartos,9 camas,2 banheiros,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.86,7,338,776,Raridade
89,46638763,2021-03-26,2021-03-28,Apartamento inteiro em Maracanã,FRENTE AO MAR. APARTAMENTO EM PRAIA GRANDE.,6 hóspedes,1 quarto,2 camas,1 banheiro,Ar-condicionado,Piscina,Cozinha,Estacionamento gratuito,5.0,11,203,525,Raridade
91,47076927,2021-03-26,2021-03-28,Casa inteira em Cibratel II,Nova 3 Quartos e Piscina - Capacidade 10 Pessoas.,12 hóspedes,3 quartos,9 camas,2 banheiros,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.86,7,338,776,Raridade
93,46033720,2021-03-12,2021-03-14,Apartamento inteiro em José Menino,"Studio 607, frente ao mar, completo  todo decorado",4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Vista para o mar,Self check-In,Ar-condicionado,5.0,10,181,496,Raridade
94,41530242,2021-03-12,2021-03-14,Apartamento inteiro em Vila Assuncao,"Alugo  apto 
Cond . familiar.
praia grande.",4 hóspedes,2 quartos,4 camas,2 banheiros,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.89,18,223,445,Novo preço mais baixo
95,42329117,2021-03-12,2021-03-14,Apartamento inteiro em Nova Mirim,Apto. novo-frente ao mar-piscina na cobertura-wifi,4 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Vista para o mar,Vista para as águas,Piscina,4.88,34,258,616,Novo preço mais baixo
96,44642259,2021-03-26,2021-03-28,Apartamento inteiro em Guilhermina,"Apto c/vista pro Mar Praia Grande, 2 vagas garagem",6 hóspedes,2 quartos,7 camas,3 banheiros,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.96,26,248,616,Raridade
97,38842222,2021-03-26,2021-03-28,Flat inteiro em São Vicente,Flat em Apart Service c/Lazer e Serviços Diários-2,3 hóspedes,Estúdio,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.42,19,149,297,Raridade
98,38460602,2021-03-12,2021-03-14,Condomínio inteiro em Centro,"Peruibe com piscina, churrasqueira, frente a praia",5 hóspedes,1 quarto,4 camas,2 banheiros,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.75,45,261,571,Raridade
99,42517975,2021-03-12,2021-03-14,Condomínio inteiro em São Vicente,Ótima localização frente ao mar Praia Itararé,2 hóspedes,1 quarto,2 camas,1 banheiro,Vista para o mar,Self check-In,Vista para as águas,Ar-condicionado,4.36,11,108,285,Novo preço mais baixo
100,47041614,2021-03-12,2021-03-14,Apartamento inteiro em Cidade Ocian,Apartamento de 1 dormitório pertinho da praia.,5 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.75,8,177,354,Raridade
101,31518817,2021-03-05,2021-03-07,Apartamento inteiro em Centro,Kitnet em frente à praia - Gonzaguinha - S Vicente,6 hóspedes,1 quarto,0 camas,1 banheiro,Cozinha,Elevador,Self check-In,Vista para o mar,4.62,79,137,274,Raridade
102,43663668,2021-03-12,2021-03-14,Casa inteira em Jardim Guaiuba,Casa Praia Guaúba familiar Vista p/ Montanha,5 hóspedes,3 quartos,4 camas,2 banheiros,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,5.0,19,356,792,Raridade
103,47541882,2021-03-26,2021-03-28,Apartamento inteiro em José Menino,Apartamento em frente Praia José Menino - Santos,3 hóspedes,Estúdio,3 camas,1 banheiro,Cozinha,Estacionamento gratuito,Permitido animais,Vista para o mar,4.67,9,129,317,Raridade
104,45236941,2021-03-26,2021-03-28,Apartamento inteiro em José Menino,Kit Net/ Santos-SP 01,4 hóspedes,1 quarto,2 camas,1 banheiro e meio,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.44,16,139,308,Raridade
105,44122369,2021-03-26,2021-03-28,Apartamento inteiro em Ilha Porchat,Flat com vista total para o mar no Ilha Porchat,4 hóspedes,Estúdio,2 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.78,23,236,582,Raridade
106,16815470,2021-03-26,2021-03-28,Apartamento inteiro em Praia Grande,Ap de 2 quartos frente pro mar com vista maravilhosa,7 hóspedes,2 quartos,4 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,3.25,4,147,394,Novo preço mais baixo
107,21646808,2021-03-26,2021-03-28,Apartamento inteiro em Gonzaga,Apto Gonzaga lado Shopping Miramar 103,5 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.80,66,183,365,Raridade
108,36259248,2021-03-26,2021-03-28,Quarto inteiro em Praia dos Sonhos,Cantinho da Lua,4 hóspedes,1 quarto,3 camas,1 banheiros privado,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,5.0,26,151,331,Novo preço mais baixo
109,47195130,2021-03-26,2021-03-28,Apartamento inteiro em Cidade Ocian,"Lindo apartamento c/ varanda gourmet, pé na Areia.",6 hóspedes,2 quartos,4 camas,2 banheiros,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,5.0,7,223,525,Raridade
110,35096843,2021-03-26,2021-03-28,Apartamento inteiro em Boqueirão,"Novo, com churrasqueira na praia do Boqueirão.",6 hóspedes,2 quartos,4 camas,2 banheiros,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.97,40,191,461,Raridade
111,47138268,2021-03-05,2021-03-07,Flat inteiro em Gonzaga,Flat Estanconfor Santos - uma quadra da praia,4 hóspedes,1 quarto,2 camas,1 banheiro,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,5.0,9,263,605,Raridade
114,41143618,2021-03-12,2021-03-14,Apartamento inteiro em Mongagua,Apto de 1 dorm frente ao mar com piscina no centro,6 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.89,35,178,445,Raridade
115,42086418,2021-03-12,2021-03-14,Condomínio inteiro em Ilha Porchat,WI-FI / GARAGEM  / NETFLIX /ILHA PORCHAT  💙 💙,4 hóspedes,Estúdio,2 camas,1 banheiro e meio,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,16,127,253,Novo preço mais baixo
