,id,check-in,check-out,titulo,titulo_2,atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6,atributo_7,atributo_8,avaliação,comentários,preço,preço_total,superhost
17,41129504,2021-03-26,2021-03-28,Quarto inteiro em Peruíbe,Pousada SuíteQ p/3 c/Piscina e Ar Cond-100m do mar,3 hóspedes,1 quarto,2 camas,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.86,29,145,340,Raridade
18,16897128,2021-03-12,2021-03-14,Casa inteira em Mongaguá,Casa em Mongaguá com Wifi,12 hóspedes,3 quartos,7 camas,2 banheiros,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,5.0,22,245,719,Raridade
19,30973729,2021-03-05,2021-03-07,Casa de hóspedes inteira em Jardim Peruibe,Edícula na Praia de Peruíbe/SP.,3 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.78,90,108,285,Raridade
20,31054939,2021-03-05,2021-03-07,Casa inteira em Nova Itanhaém - Interior,Casa na praia com piscina,10 hóspedes,2 quartos,7 camas,2 banheiros,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.75,20,286,571,Raridade
21,46879880,2021-03-05,2021-03-07,Quarto inteiro em Parque Balneario Oasis,"Suíte 5 varanda "" Sol Nascente""",2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Vista para o mar,5.0,3,158,375,Novo preço mais baixo
22,45067470,2021-03-12,2021-03-14,Quarto inteiro em Parque Balneario Oasis,Pousada Suíte p/3 c/Ar Cond e Piscina -100m do mar,3 hóspedes,1 quarto,2 camas,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.88,16,145,340,Raridade
23,30973729,2021-03-12,2021-03-14,Casa de hóspedes inteira em Jardim Peruibe,Edícula na Praia de Peruíbe/SP.,3 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Ar-condicionado,Máquina de Lavar,Cozinha,4.78,90,108,285,Raridade
24,41143618,2021-03-12,2021-03-14,Apartamento inteiro em Mongagua,Apto de 1 dorm frente ao mar com piscina no centro,6 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Vista para o mar,Elevador,Cozinha,4.89,35,178,445,Raridade
25,41130504,2021-03-12,2021-03-14,Quarto inteiro em Parque Balneario Oasis,Pousada Suíte p/3 c/Ar Cond e Piscina -100m do mar,3 hóspedes,1 quarto,2 camas,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.91,35,145,340,Raridade
26,41132118,2021-03-19,2021-03-21,Quarto inteiro em Parque Balneario Oasis,Pousada Suíte p/3 c/Ar Cond e Piscina -100m do mar,3 hóspedes,1 quarto,2 camas,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.75,24,145,340,Raridade
27,36259248,2021-03-19,2021-03-21,Quarto inteiro em Praia dos Sonhos,Cantinho da Lua,4 hóspedes,1 quarto,3 camas,1 banheiros privado,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,5.0,26,151,331,Novo preço mais baixo
28,39446325,2021-03-19,2021-03-21,Casa inteira em Cibratel II,Casa cond fechado c/piscina Itanhaem Diária Grátis,8 hóspedes,2 quartos,6 camas,1 banheiro,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.67,30,242,633,Raridade
29,45067470,2021-03-19,2021-03-21,Quarto inteiro em Parque Balneario Oasis,Pousada Suíte p/3 c/Ar Cond e Piscina -100m do mar,3 hóspedes,1 quarto,2 camas,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.88,16,145,340,Raridade
30,22469373,2021-03-05,2021-03-07,Apartamento inteiro em Vila Assuncao,Apto - Temporada - Praia Grande,6 hóspedes,1 quarto,6 camas,1 banheiro,Wi-Fi,Vista para o mar,Elevador,Self check-In,4.59,39,103,205,Novo preço mais baixo
31,46879880,2021-03-05,2021-03-07,Quarto inteiro em Parque Balneario Oasis,"Suíte 5 varanda "" Sol Nascente""",2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Vista para o mar,Ar-condicionado,Piscina,5.0,3,158,375,Novo preço mais baixo
32,3444492,2021-03-05,2021-03-07,Apartamento inteiro em São Vicente,Ilha Porchat. Vista do mar. Wi-Fi e garagem,5 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Vista para o mar,Cozinha,Estacionamento gratuito,4.81,242,164,377,Raridade
34,47098732,2021-03-05,2021-03-07,Casa inteira em Gaivota,Itanhaém Litoral Tranquilidade  Locação Sobrado,8 hóspedes,2 quartos,4 camas,3 banheiros,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,5.0,3,289,628,Raridade
35,40673864,2021-03-26,2021-03-28,Casa inteira em Cibratel II,Casa com piscina condomínio fechado Itanhaém,6 hóspedes,2 quartos,2 camas,1 banheiro,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.77,14,285,719,Novo preço mais baixo
36,41130504,2021-03-26,2021-03-28,Quarto inteiro em Parque Balneario Oasis,Pousada Suíte p/3 c/Ar Cond e Piscina -100m do mar,3 hóspedes,1 quarto,2 camas,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.91,35,145,340,Raridade
37,46690967,2021-03-05,2021-03-07,Quarto inteiro em Parque Balneario Oasis,"Suíte 7 varanda "" Por do Sol """,2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Vista para o mar,Ar-condicionado,Piscina,5.0,5,158,375,Novo preço mais baixo
38,44341160,2021-03-05,2021-03-07,Chalé inteiro em Vila Rita Soares,Chalé aconchegante com vista para o lago e Mata 1,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.89,19,272,593,Raridade
39,41131336,2021-03-12,2021-03-14,Quarto inteiro em Parque Balneario Oasis,Pousada Suíte p/4 c/Piscina e Ar Cond -100m do mar,4 hóspedes,1 quarto,2 camas,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.93,27,174,397,Raridade
40,25974388,2021-03-12,2021-03-14,Quarto inteiro em Riviera Paulista,Suíte em chalé na  Represa I,2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Cozinha,Estacionamento gratuito,Café da Manhã,5.0,97,165,399,Raridade
41,46879880,2021-03-12,2021-03-14,Quarto inteiro em Parque Balneario Oasis,"Suíte 5 varanda "" Sol Nascente""",2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Vista para o mar,5.0,3,158,375,Novo preço mais baixo
42,47098732,2021-03-19,2021-03-21,Casa inteira em Gaivota,Itanhaém Litoral Tranquilidade  Locação Sobrado,8 hóspedes,2 quartos,4 camas,3 banheiros,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,5.0,3,289,628,Raridade
43,29684686,2021-03-19,2021-03-21,Casa inteira em Peruíbe,Casa do Carlos  em Peruíbe.,4 hóspedes,Estúdio,1 cama,1 banheiro,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.94,68,237,593,Raridade
44,38460602,2021-03-05,2021-03-07,Condomínio inteiro em Centro,"Peruibe com piscina, churrasqueira, frente a praia",5 hóspedes,1 quarto,4 camas,2 banheiros,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.75,45,261,571,Raridade
45,38672853,2021-03-12,2021-03-14,Apartamento inteiro em Nova Mirim,Apto 74 pronto para oferecer o melhor pra você!,3 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Vista para o mar,Elevador,Vista para as águas,4.94,65,211,502,Raridade
46,40884233,2021-03-12,2021-03-14,Apartamento inteiro em Vila Tupi,Apartamento aconchegante frente ao mar.,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Vista para o mar,Cozinha,Estacionamento gratuito,4.93,43,160,320,Raridade
47,32646079,2021-03-12,2021-03-14,Apartamento inteiro em Santos,Luxo e conforto perto de tudo e da praia,4 hóspedes,Estúdio,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Máquina de Lavar,Cozinha,4.95,87,176,411,Raridade
48,44642259,2021-03-12,2021-03-14,Apartamento inteiro em Guilhermina,"Apto c/vista pro Mar Praia Grande, 2 vagas garagem",6 hóspedes,2 quartos,7 camas,3 banheiros,Wi-Fi,Vista para o mar,Elevador,Ar-condicionado,4.96,26,237,593,Raridade
49,38460602,2021-03-19,2021-03-21,Condomínio inteiro em Centro,"Peruibe com piscina, churrasqueira, frente a praia",5 hóspedes,1 quarto,4 camas,2 banheiros,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.75,45,261,571,Raridade
50,46896054,2021-03-19,2021-03-21,Casa inteira em Cibratel I,Itanhaem 3 qts  2qds da praia! Ótima localização!,10 hóspedes,3 quartos,7 camas,3 banheiros,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,5.0,8,464,1.027,Raridade
51,46690967,2021-03-19,2021-03-21,Quarto inteiro em Parque Balneario Oasis,"Suíte 7 varanda "" Por do Sol """,2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Vista para o mar,5.0,5,158,375,Novo preço mais baixo
52,47306066,2021-03-12,2021-03-14,Condomínio inteiro em Jardim Marina,Apartamento em Mongaguá - Golden Village,6 hóspedes,1 quarto,1 cama,2 banheiros,Vista para o mar,Academia,Piscina,Cozinha,5.0,4,272,673,Raridade
53,46800604,2021-03-12,2021-03-14,Apartamento inteiro em Vila Assuncao,"Predio Frente ao Mar, Apartamento Reformado.",6 hóspedes,Estúdio,6 camas,1 banheiro,Wi-Fi,Vista para o mar,Cozinha,Estacionamento gratuito,4.88,8,121,342,Raridade
54,46690967,2021-03-19,2021-03-21,Quarto inteiro em Parque Balneario Oasis,"Suíte 7 varanda "" Por do Sol """,2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Vista para o mar,Ar-condicionado,Piscina,5.0,5,158,375,Novo preço mais baixo
56,14945799,2021-03-19,2021-03-21,Apartamento inteiro em Aviação,Cobertura com piscina vista para o mar e serra.,6 hóspedes,1 quarto,5 camas,1 banheiro,Wi-Fi,Vista para o mar,Elevador,Self check-In,4.94,50,422,844,Raridade
57,38523870,2021-03-26,2021-03-28,Apartamento inteiro em Guilhermina,Relaxe... Sinta-se em casa fora de casa! 🏖😎,6 hóspedes,2 quartos,3 camas,1 banheiro,Wi-Fi,Vista para o mar,Elevador,Vista para as águas,4.98,54,178,445,Raridade
58,16815470,2021-03-26,2021-03-28,Apartamento inteiro em Praia Grande,Ap de 2 quartos frente pro mar com vista maravilhosa,7 hóspedes,2 quartos,4 camas,1 banheiro,Wi-Fi,Vista para o mar,Elevador,Cozinha,3.25,4,147,394,Novo preço mais baixo
59,38460602,2021-03-26,2021-03-28,Condomínio inteiro em Centro,"Peruibe com piscina, churrasqueira, frente a praia",5 hóspedes,1 quarto,4 camas,2 banheiros,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.75,45,261,571,Raridade
60,41990959,2021-03-26,2021-03-28,Apartamento inteiro em Nova Mirim,Apto 84 pronto para oferecer o melhor pra você!,3 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Vista para o mar,Elevador,Ar-condicionado,4.94,36,211,502,Raridade
61,46690967,2021-03-26,2021-03-28,Quarto inteiro em Parque Balneario Oasis,"Suíte 7 varanda "" Por do Sol """,2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Vista para o mar,Ar-condicionado,Piscina,5.0,5,158,375,Novo preço mais baixo
62,4344553,2021-03-26,2021-03-28,Apartamento inteiro em são vicente,Studio  Ilha Porchat- Perfeito para casal !,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.76,41,259,698,Raridade
63,16815470,2021-03-26,2021-03-28,Apartamento inteiro em Praia Grande,Ap de 2 quartos frente pro mar com vista maravilhosa,7 hóspedes,2 quartos,4 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,3.25,4,147,394,Novo preço mais baixo
64,41990959,2021-03-26,2021-03-28,Apartamento inteiro em Nova Mirim,Apto 84 pronto para oferecer o melhor pra você!,3 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.94,36,211,502,Raridade
65,13138016,2021-03-26,2021-03-28,Apartamento inteiro em Santos,Canto charmoso na praia,4 hóspedes,Estúdio,2 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.77,177,106,262,Raridade
66,38460602,2021-03-26,2021-03-28,Condomínio inteiro em Centro,"Peruibe com piscina, churrasqueira, frente a praia",5 hóspedes,1 quarto,4 camas,2 banheiros,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.75,45,261,571,Novo preço mais baixo
67,22587763,2021-03-05,2021-03-07,Casa inteira em Peruibe,"Sobrado em frente à praia Beira-mar, Peruíbe.Wi-Fi",10 hóspedes,2 quartos,4 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.85,109,256,511,Novo preço mais baixo
68,45974609,2021-03-05,2021-03-07,Apartamento inteiro em Vila Caiçara,Apartamento Beira da Praia,8 hóspedes,2 quartos,2 camas,2 banheiros,Wi-Fi,Cozinha,Estacionamento gratuito,Self check-In,5.0,9,171,411,Raridade
69,45620462,2021-03-05,2021-03-07,Apartamento inteiro em Vila Balneária,Apartamento Praia Grande,4 hóspedes,2 quartos,3 camas,2 banheiros,Cozinha,Estacionamento gratuito,Permitido animais,Elevador,4.68,25,164,377,Raridade
70,40673627,2021-03-05,2021-03-07,Casa inteira em Loty,Casa Inteira com piscina Vila Loty Itanhaém,16 hóspedes,1 quarto,1 cama,2 banheiros,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.86,21,336,671,Novo preço mais baixo
71,16274653,2021-03-05,2021-03-07,Apartamento inteiro em Praia Grande,Ap de 2 dorm de de frente pro mar,6 hóspedes,2 quartos,4 camas,2 banheiros,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.81,67,256,571,Raridade
72,39704194,2021-03-19,2021-03-21,Apartamento inteiro em São Vicente,"Ilha Porchat, Vista Panorâmica, estacionamento",2 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Vista para o mar,Elevador,Ar-condicionado,4.86,42,145,399,Raridade
73,32646079,2021-03-19,2021-03-21,Apartamento inteiro em Santos,Luxo e conforto perto de tudo e da praia,4 hóspedes,Estúdio,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Máquina de Lavar,Cozinha,4.95,87,176,411,Raridade
74,13138016,2021-03-19,2021-03-21,Apartamento inteiro em Santos,Canto charmoso na praia,4 hóspedes,Estúdio,2 camas,1 banheiro,Wi-Fi,Elevador,Self check-In,Cozinha,4.77,177,106,262,Raridade
75,40673627,2021-03-26,2021-03-28,Casa inteira em Loty,Casa Inteira com piscina Vila Loty Itanhaém,16 hóspedes,1 quarto,1 cama,2 banheiros,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.86,21,336,671,Novo preço mais baixo
76,39557518,2021-03-26,2021-03-28,Casa inteira em Balneário Tupy,Casa com piscina - Itanhaém,11 hóspedes,3 quartos,11 camas,3 banheiros,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.93,31,415,1.029,Novo preço mais baixo
77,21753308,2021-03-26,2021-03-28,Flat inteiro em Santo Amaro,Studio Now - Moderno - ZonaSul - Ótima Localização,3 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.90,173,139,342,Raridade
78,38696495,2021-03-26,2021-03-28,Flat inteiro em Morumbi,FLAT II RESIDENCIAL BROOKLIN (COND. NYC BERRINI),2 hóspedes,1 quarto,1 cama,1 banheiro e meio,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.97,118,265,620,Raridade
79,40633504,2021-03-05,2021-03-07,Flat inteiro em Boqueirão,"#studio57 - A/C, WiFi, Piscina, Churrasq. e Vaga",4 hóspedes,Estúdio,1 cama,1 banheiro,Wi-Fi,Elevador,Self check-In,Ar-condicionado,4.94,64,263,605,Raridade
80,38039978,2021-03-05,2021-03-07,Apartamento inteiro em Santos,Estanconfor Santos com Vista Mar,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Elevador,Self check-In,Secadora,4.64,50,300,599,Raridade
81,45696491,2021-03-19,2021-03-21,Casa inteira em Suarão,Casa condomínio prox. praia com piscina e churras,8 hóspedes,2 quartos,3 camas,3 banheiros,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.79,19,688,1.415,Raridade
82,45163925,2021-03-26,2021-03-28,Chalé inteiro em Vila Rita Soares,Chalé aconchegante com vista para o lago e Mata 2,4 hóspedes,1 quarto,2 camas,1 banheiro,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,5.0,17,272,593,Raridade
83,26679913,2021-03-26,2021-03-28,Apartamento inteiro em Vila da Paz,VARANDAS DE INTERLAGOS,4 hóspedes,2 quartos,3 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Academia,4.54,104,94,228,Raridade
84,21753308,2021-03-05,2021-03-07,Flat inteiro em Santo Amaro,Studio Now - Moderno - ZonaSul - Ótima Localização,3 hóspedes,1 quarto,2 camas,1 banheiro,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.90,173,139,342,Raridade
87,39763299,2021-03-05,2021-03-07,Apartamento inteiro em José Menino,"Conforto,frente à praia do José menino/Santos",3 hóspedes,Estúdio,2 camas,1 banheiro,Cozinha,Permitido animais,Elevador,Vista para o mar,4.65,51,107,294,Raridade
88,46866361,2021-03-05,2021-03-07,Apartamento inteiro em Vila Tupi,#Kitnet63 | A felicidade está a 150 m da praia! ❤,4 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,5.0,3,106,328,Novo preço mais baixo
89,20222310,2021-03-05,2021-03-07,Apartamento inteiro em Ilha Porchat,"Ilha Porchat, com vista, garagem e Wi-Fi",4 hóspedes,1 quarto,1 cama,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.71,104,164,377,Raridade
90,42329117,2021-03-05,2021-03-07,Apartamento inteiro em Nova Mirim,Apto. novo-frente ao mar-piscina na cobertura-wifi,4 hóspedes,1 quarto,4 camas,1 banheiro,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.88,34,258,616,Raridade
91,39885126,2021-03-12,2021-03-14,Condomínio inteiro em Mongagua,Aconchegante apto no centro de mongagua.,6 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.78,32,206,502,Raridade
92,36447876,2021-03-12,2021-03-14,Apartamento inteiro em Nova Mirim,Apartamento à 300 metros da Praia- Vila Mirim - PG,6 hóspedes,1 quarto,2 camas,1 banheiro,Vista para o mar,Elevador,Máquina de Lavar,Cozinha,4.73,64,176,426,Raridade
93,39056674,2021-03-12,2021-03-14,Casa inteira em Quinta do Guarau,Casa no centrinho do GUARAÚ.,5 hóspedes,2 quartos,4 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.96,45,281,662,Raridade
94,38842222,2021-03-19,2021-03-21,Flat inteiro em São Vicente,Flat em Apart Service c/Lazer e Serviços Diários-2,3 hóspedes,Estúdio,1 cama,1 banheiro,Wi-Fi,Elevador,Ar-condicionado,Máquina de Lavar,4.42,19,149,297,Raridade
95,36550628,2021-03-19,2021-03-21,Flat inteiro em Gonzaga,Flat Estanconfor Santos - uma quadra da praia,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Elevador,Self check-In,Secadora,4.98,51,263,605,Raridade
96,35615788,2021-03-12,2021-03-14,Apartamento inteiro em Morumbi,Ap. 5 estrelas ao lado do Consulado Americano (11),4 hóspedes,1 quarto,1 cama,1 banheiro e meio,Wi-Fi,Ar-condicionado,Cozinha,Elevador,4.70,33,215,559,Raridade
97,22096378,2021-03-12,2021-03-14,Casa de campo inteira em Centro,Lindo Sítio em Ibiúna & Internet Fibra Ótica,12 hóspedes,3 quartos,11 camas,2 banheiros,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.33,9,264,708,Raridade
98,45760542,2021-03-19,2021-03-21,Quarto inteiro em Parque Balneario Oasis,"Suíte 6 varanda "" Sol Nascente""",2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Vista para o mar,5.0,3,158,375,Novo preço mais baixo
99,32879302,2021-03-19,2021-03-21,Apartamento inteiro em Vila Tupi,Edificio gorja II,6 hóspedes,2 quartos,6 camas,2 banheiros,Ar-condicionado,Cozinha,Estacionamento gratuito,Elevador,4.83,18,200,399,Raridade
100,31985859,2021-03-19,2021-03-21,Apartamento inteiro em Aviação,Apart  com ar cond  e churrasqueira na sacada....,6 hóspedes,1 quarto,4 camas,2 banheiros,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.89,27,257,514,Raridade
101,47076927,2021-03-05,2021-03-07,Casa inteira em Cibratel II,Nova 3 Quartos e Piscina - Capacidade 10 Pessoas.,12 hóspedes,3 quartos,9 camas,2 banheiros,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.86,7,338,776,Raridade
103,47076927,2021-03-19,2021-03-21,Casa inteira em Cibratel II,Nova 3 Quartos e Piscina - Capacidade 10 Pessoas.,12 hóspedes,3 quartos,9 camas,2 banheiros,Wi-Fi,Secadora,Máquina de Lavar,Piscina,4.86,7,338,776,Raridade
111,41143618,2021-03-19,2021-03-21,Apartamento inteiro em Mongagua,Apto de 1 dorm frente ao mar com piscina no centro,6 hóspedes,1 quarto,3 camas,1 banheiro,Wi-Fi,Vista para o mar,Elevador,Cozinha,4.89,35,161,411,Raridade
112,39122509,2021-03-19,2021-03-21,Quarto inteiro em Parque Balneario Oasis,"Suíte 4 ""Aconchego ""c/piscina,ar cond 100 M Praia",2 hóspedes,1 quarto,1 cama,1 banheiros privado,Wi-Fi,Vista para o mar,Ar-condicionado,Piscina,5.0,7,135,329,Novo preço mais baixo
113,41129504,2021-03-19,2021-03-21,Quarto inteiro em Peruíbe,Pousada SuíteQ p/3 c/Piscina e Ar Cond-100m do mar,3 hóspedes,1 quarto,2 camas,1 banheiros privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.86,29,145,340,Raridade
