,Localização,Número Banheiros,Número Camas,Número Comentários,Número Hóspedes,Taxa,Jacuzzi,Piscina,Semana_do_ano,Academia,Permitido animais,Preço/Noite
965,0.0009503444998812071,1,1,28,5,60.0,0,0,8,0,0,294.0
966,0.0137799952482775,2,4,5,6,60.0,0,1,12,0,0,240.0
967,0.03183654074602043,1,1,20,6,60.0,0,0,4,0,0,183.0
968,0.057020669992872426,1,2,51,4,39.5,0,0,11,1,0,263.0
969,0.05203136136849608,1,2,71,6,30.0,0,0,10,0,0,187.0
970,0.007840342124019958,1,1,12,6,30.0,0,1,17,0,0,222.0
971,0.01805654549774293,1,3,3,4,29.5,0,1,7,0,0,226.0
972,0.004989308624376337,3,4,4,8,109.5,0,0,10,0,0,245.0
973,0.03183654074602043,1,2,19,6,70.0,0,0,7,0,0,181.0
974,0.015205511998099313,1,1,15,2,70.0,0,0,6,0,0,147.0
975,0.0030886196246139226,2,8,7,10,0.0,0,1,11,0,0,351.0
976,0.0009503444998812071,3,5,65,8,75.0,0,0,6,0,0,410.0
977,0.057020669992872426,1,2,82,4,75.0,0,0,14,0,0,343.0
978,0.0033262057495842237,1,1,20,2,75.0,0,1,12,1,0,103.0
979,0.029698265621287717,1,3,5,2,12.5,0,0,7,0,0,167.0
980,0.08885721073889286,1,2,32,4,59.5,0,0,9,0,0,226.0
981,0.02946067949631741,1,3,78,6,55.0,0,0,7,0,0,213.0
982,0.057020669992872426,2,7,50,8,0.0,0,0,15,0,0,194.0
983,0.00974103112378237,1,1,68,4,59.5,0,1,10,0,0,237.0
984,0.033499643620812536,1,1,44,5,67.0,0,0,15,0,0,212.0
985,0.02066999287241625,1,2,16,4,40.0,0,0,13,0,0,365.0
986,0.0066524114991684475,2,3,10,4,84.5,0,1,8,0,0,412.0
987,0.005939653124257543,3,4,34,10,74.9999999999999,0,1,12,0,0,581.0
988,0.0016631028747921119,1,3,55,4,44.5,0,0,8,0,0,211.0
989,0.015443098123069612,1,2,63,6,75.0,0,0,9,0,1,136.0
990,0.05203136136849608,1,2,71,6,30.0,0,1,11,0,0,187.0
991,0.0023758612497030173,1,3,137,4,0.0,0,0,11,0,1,82.0
992,0.08885721073889286,2,2,137,4,44.5,0,0,12,0,0,155.0
993,0.0019006889997624141,1,1,23,6,40.0,0,0,8,0,0,234.0
994,0.0019006889997624141,3,3,21,5,99.5,0,1,11,0,0,528.0
995,0.033499643620812536,1,2,11,2,34.5,0,0,10,0,0,108.0
996,0.02946067949631741,1,6,128,4,46.0,0,0,7,0,1,202.0
997,0.06319790924210028,1,1,24,4,65.0,1,0,8,0,0,344.0
998,0.002138275124732716,3,10,52,12,0.0,0,1,12,0,0,713.0
999,0.0076027559990496565,1,0,87,4,0.0,0,0,4,0,0,331.0
1000,0.057020669992872426,1,2,51,4,39.5,0,0,11,0,0,263.0
1001,0.01805654549774293,1,1,3,2,29.5,0,1,8,0,0,158.0
1002,0.06319790924210028,1,1,24,4,65.0,1,0,16,0,0,327.0
1003,0.0066524114991684475,1,4,6,5,65.0,0,1,7,0,0,513.0
1004,0.08885721073889286,1,4,107,3,47.0,0,0,9,0,0,144.0
1005,0.018294131622713237,1,4,9,4,47.0,0,0,6,0,1,206.0
1006,0.005939653124257543,2,7,31,10,67.0,0,0,12,0,0,575.0
1007,0.06319790924210028,1,2,26,2,49.5,0,0,9,0,0,156.0
1008,0.033499643620812536,1,2,41,4,90.0,0,0,10,0,0,259.0
1009,0.015443098123069612,2,2,20,6,90.0,0,1,8,0,0,275.0
1010,0.002613447374673319,1,2,31,3,0.0,0,0,12,0,1,194.0
1011,0.012116892373485387,2,4,115,7,82.0,0,1,9,0,0,340.0
1012,0.002613447374673319,3,3,16,6,75.0,0,0,7,0,0,330.0
1013,0.004514136374435733,1,1,60,2,42.5,0,1,8,1,0,99.0
1014,0.04276550249465432,1,1,24,6,0.0,0,0,11,0,0,228.0
1015,0.04276550249465432,1,3,70,4,30.0,0,1,15,0,0,187.0
1016,0.02257068187217866,1,3,36,3,40.0,0,0,12,0,0,211.0
1017,0.009028272748871463,2,9,7,12,50.0,0,1,8,0,0,338.0
1018,0.0016631028747921119,2,2,30,6,99.5,0,1,7,0,0,585.0
1019,0.0002375861249703017,1,1,17,2,50.0,0,0,7,1,0,205.0
1020,0.015443098123069612,1,2,3,6,24.5,0,0,7,0,0,164.0
1021,0.00047517224994060353,4,7,10,6,85.0,0,0,12,0,1,240.0
1022,0.0011879306248515089,1,2,17,4,24.5,0,1,12,0,0,272.0
1023,0.009978617248752672,1,6,39,6,24.5,0,0,10,0,0,103.0
1024,0.015443098123069612,1,2,45,3,0.0,0,0,14,0,0,148.0
1025,0.026847232121644096,1,4,105,4,0.0,0,0,4,0,0,371.0
1026,0.02257068187217866,1,4,34,4,50.0,0,1,12,0,0,258.0
1027,0.057020669992872426,2,4,15,5,75.0,0,0,12,0,0,250.0
1028,0.026847232121644096,1,2,5,4,74.5,0,0,16,0,1,222.0
1029,0.05203136136849608,1,1,4,3,55.0,0,0,12,1,0,348.0
1030,0.02946067949631741,2,3,11,6,75.0,0,0,8,0,0,239.0
1031,0.010453789498693276,1,1,33,4,64.5,0,0,9,0,0,215.0
1032,0.014492753623188406,1,3,29,6,12.0,0,0,8,0,1,139.0
1033,0.057020669992872426,2,3,33,5,12.0,0,1,11,0,0,314.0
1034,0.02257068187217866,1,3,65,3,40.0,0,0,11,0,0,211.0
1035,0.0009503444998812071,1,1,121,3,0.0,0,1,7,0,0,147.0
1036,0.033499643620812536,1,1,117,4,13.0,0,0,4,0,1,139.0
1037,0.04276550249465432,1,4,41,4,30.0,0,1,14,0,0,187.0
1038,0.01805654549774293,1,2,35,3,25.0,0,1,12,0,0,162.0
1039,0.06319790924210028,1,2,9,4,67.0,0,0,14,0,0,181.0
1040,0.0030886196246139226,2,8,7,10,0.0,0,1,8,0,0,348.0
1041,0.004514136374435733,1,1,123,2,42.5,0,1,8,1,0,94.0
1042,0.0023758612497030173,1,6,3,6,49.5,0,0,10,0,1,213.0
1043,0.0023758612497030173,1,6,3,6,49.5,0,0,8,0,1,128.0
1044,0.05203136136849608,1,1,36,4,29.5,0,0,9,0,0,176.0
1045,0.06319790924210028,1,2,10,4,67.0,0,0,7,0,0,193.0
1046,0.057020669992872426,1,1,7,4,64.5,0,1,15,0,0,356.0
1047,0.026847232121644096,1,6,4,5,64.5,0,0,10,0,0,181.0
1048,0.05203136136849608,1,4,22,5,40.0,0,0,11,0,0,120.0
1049,0.02066999287241625,1,1,15,4,50.0,0,0,4,0,0,264.0
1050,0.026847232121644096,1,6,6,6,49.5,0,1,10,0,0,136.0
1051,0.0002375861249703017,1,2,10,2,75.0,0,1,8,0,0,216.0
1052,0.0035637918745545258,1,3,75,4,25.0,0,0,7,0,1,106.0
1053,0.0009503444998812071,2,3,36,5,22.0,0,0,7,0,0,209.0
1054,0.05203136136849608,2,3,6,5,65.0,0,0,10,0,0,294.0
1055,0.0009503444998812071,1,1,32,2,65.0,0,1,10,0,0,174.0
1056,0.0019006889997624141,2,5,11,6,67.5,0,0,9,0,1,192.0
1057,0.0023758612497030173,3,6,24,10,44.5,0,0,10,0,0,292.0
1058,0.02946067949631741,2,3,11,6,74.5,0,0,12,0,1,245.0
1059,0.0035637918745545258,2,3,10,6,59.5,0,1,12,0,0,357.0
1060,0.04276550249465432,2,4,11,8,84.9999999999999,0,1,6,0,0,811.0
1061,0.00688999762413875,1,1,30,3,34.5,0,1,4,0,0,117.0
1062,0.004989308624376337,1,2,6,4,24.5,0,0,12,0,0,118.0
1063,0.033499643620812536,1,1,41,2,55.0,0,0,12,0,0,139.0
1064,0.0023758612497030173,3,6,24,10,44.5,0,0,10,0,0,292.0
1065,0.004989308624376337,1,3,97,4,40.0,0,0,11,0,0,188.0
1066,0.04276550249465432,1,4,41,4,30.0,0,1,16,0,0,187.0
1067,0.005939653124257543,2,7,31,10,67.0,0,1,11,0,0,575.0
1068,0.04276550249465432,2,2,16,4,99.5,0,0,8,0,0,243.0
1069,0.0071275837491090515,1,1,32,5,62.5,0,1,8,0,0,240.0
1070,0.009978617248752672,1,6,38,6,62.5,0,0,10,0,0,103.0
1071,0.0007127583749109052,1,3,14,4,62.5,0,0,8,0,0,214.0
1072,0.04276550249465432,1,4,41,4,30.0,0,0,16,0,0,187.0
1073,0.0137799952482775,1,3,53,4,40.0,0,0,12,0,0,188.0
1074,0.033499643620812536,1,2,41,4,90.0,0,0,10,0,0,259.0
1075,0.005939653124257543,2,7,31,10,67.0,0,1,9,0,0,575.0
1076,0.006177239249227845,1,3,35,6,44.5,0,0,12,0,1,156.0
1077,0.0066524114991684475,1,2,10,5,75.0,0,1,8,0,0,387.0
1078,0.0011879306248515089,3,7,8,10,49.5,0,1,11,0,0,464.0
1079,0.0009503444998812071,1,3,18,4,75.0,0,0,7,0,0,636.0
1080,0.057020669992872426,1,2,4,4,50.0,0,0,6,0,0,291.0
1081,0.01235447849845569,1,3,269,4,0.0,0,0,11,0,0,123.0
1082,0.0011879306248515089,1,2,6,4,69.5,0,0,12,0,1,105.0
1083,0.01876930387265384,1,2,43,4,0.0,0,0,10,0,0,160.0
1084,0.018294131622713237,1,2,84,4,0.0,0,0,7,0,1,160.0
1085,0.02066999287241625,1,2,23,4,55.0,0,0,12,0,0,236.0
1086,0.06319790924210028,1,1,84,4,59.5,0,0,4,0,1,171.0
1087,0.06319790924210028,1,1,27,4,65.0,0,1,9,0,0,344.0
1088,0.004989308624376337,1,3,98,4,40.0,0,0,10,0,1,188.0
1089,0.057020669992872426,1,1,168,4,0.0,0,1,12,0,0,234.0
1090,0.012116892373485387,1,3,30,8,75.0,0,0,7,0,0,522.0
1091,0.0009503444998812071,2,6,37,6,49.5,0,0,8,0,1,236.0
1092,0.06319790924210028,1,1,84,4,59.5,0,0,4,0,0,171.0
1093,0.04276550249465432,1,1,24,6,0.0,0,0,12,0,0,228.0
1094,0.01805654549774293,1,2,27,4,24.5,0,1,10,0,0,174.0
1095,0.0016631028747921119,1,3,55,4,44.5,0,0,9,0,0,211.0
1096,0.06319790924210028,1,2,3,4,64.5,0,0,15,0,0,410.0
1097,0.0019006889997624141,2,6,5,8,45.0,0,1,7,0,0,269.0
1098,0.01805654549774293,1,1,5,2,29.5,0,1,9,0,0,158.0
1099,0.0016631028747921119,2,9,3,6,29.5,0,0,9,0,0,183.0
1100,0.006177239249227845,1,3,35,6,44.5,0,0,11,0,0,161.0
1101,0.0009503444998812071,2,2,8,4,64.5,0,1,10,0,0,523.0
1102,0.06319790924210028,1,1,24,4,0.0,0,0,13,0,0,257.0
1103,0.014492753623188406,1,3,28,6,12.0,0,0,14,0,1,128.0
1104,0.029698265621287717,1,3,17,4,24.5,0,0,10,0,1,124.0
1105,0.010453789498693276,1,1,67,2,57.5,0,0,8,0,0,259.0
1106,0.0076027559990496565,2,7,17,10,75.0,0,0,6,0,0,296.0
1107,0.057020669992872426,1,1,5,4,14.5,0,0,7,0,0,345.0
1108,0.00546448087431694,1,4,15,5,49.5,0,1,8,0,0,350.0
1109,0.033499643620812536,1,1,41,2,54.5,0,0,13,0,0,145.0
1110,0.0035637918745545258,1,3,8,6,39.5,0,0,12,0,0,149.0
1111,0.01876930387265384,1,4,79,6,39.5,0,0,10,1,0,149.0
1112,0.08885721073889286,1,5,71,8,55.0,0,0,14,0,0,173.0
1113,0.010453789498693276,1,1,112,2,32.5,0,0,10,0,1,130.0
1114,0.05203136136849608,1,1,12,2,34.5,0,0,11,0,0,108.0
1115,0.05203136136849608,2,2,54,6,69.0,0,1,10,0,0,226.0
1116,0.0014255167498218105,1,3,38,4,69.0,0,1,16,0,0,206.0
1117,0.026847232121644096,2,4,40,6,39.5,0,0,12,0,0,191.0
1118,0.011879306248515086,2,2,50,6,70.0,0,1,10,0,0,221.0
1119,0.02066999287241625,1,2,14,4,70.0,0,0,13,0,0,127.0
1120,0.03183654074602043,3,7,25,6,60.0,0,0,9,0,0,248.0
1121,0.03183654074602043,3,7,26,6,60.0,0,0,10,0,0,248.0
1122,0.0002375861249703017,1,1,227,2,64.0,0,0,12,1,0,100.0
1123,0.02066999287241625,1,3,40,4,64.0,0,0,8,0,0,135.0
1124,0.04276550249465432,1,3,31,4,0.0,0,1,12,0,0,226.0
1125,0.01235447849845569,1,3,6,4,75.0,0,0,6,0,0,239.0
1126,0.0009503444998812071,2,3,36,5,22.0,0,0,8,0,0,209.0
1127,0.033499643620812536,1,1,117,4,13.0,0,0,4,0,1,139.0
1128,0.0007127583749109052,1,3,17,4,13.0,0,0,7,0,0,109.0
1129,0.015205511998099313,1,2,32,3,13.0,0,0,10,0,0,149.0
1130,0.06319790924210028,1,1,24,4,65.0,0,0,12,0,0,327.0
1131,0.01069137562366358,1,2,15,9,65.0,0,0,7,0,0,185.0
1132,0.03183654074602043,1,3,27,4,40.0,0,1,7,0,0,131.0
1133,0.057020669992872426,1,2,51,4,39.5,0,0,9,1,0,263.0
1134,0.01876930387265384,2,6,18,6,39.5,0,0,11,0,0,200.0
1135,0.0071275837491090515,1,3,3,4,60.0,0,1,6,0,0,328.0
1136,0.04276550249465432,1,3,32,4,0.0,0,0,12,0,0,226.0
1137,0.0009503444998812071,1,3,18,4,75.0,0,1,7,0,0,636.0
1138,0.018294131622713237,1,2,25,4,64.5,0,0,4,0,0,352.0
1139,0.0009503444998812071,3,5,65,8,75.0,0,0,6,0,1,410.0
1140,0.057020669992872426,1,3,66,5,75.0,0,0,9,0,0,183.0
1141,0.01876930387265384,1,8,5,6,64.5,0,0,9,0,0,181.0
1142,0.04276550249465432,1,3,34,4,0.0,0,1,12,0,0,226.0
1143,0.08885721073889286,1,4,107,3,47.0,0,0,12,0,0,144.0
1144,0.01069137562366358,1,4,32,9,47.0,0,0,11,0,0,200.0
1145,0.05203136136849608,1,1,12,2,35.0,0,0,6,0,1,119.0
1146,0.08885721073889286,1,2,35,4,64.5,0,1,11,0,0,356.0
1147,0.02257068187217866,1,3,64,3,40.0,0,0,11,0,0,211.0
1148,0.05203136136849608,1,3,23,5,40.0,0,0,12,1,0,343.0
1149,0.0016631028747921119,2,2,30,6,99.5,0,0,7,1,0,585.0
1150,0.014492753623188406,1,4,8,8,99.5,0,0,8,0,1,227.0
1151,0.002851033499643621,3,9,12,12,50.0,0,1,11,0,0,258.0
1152,0.0009503444998812071,4,11,22,8,109.5,0,1,7,0,0,629.0
1153,0.015443098123069612,1,5,50,6,0.0,0,1,12,0,0,422.0
1154,0.02066999287241625,1,1,8,2,60.0,0,0,13,0,0,351.0
1155,0.007840342124019958,1,1,12,6,60.0,0,1,10,0,0,214.0
1156,0.026847232121644096,1,1,18,6,45.0,0,1,13,0,0,263.0
1157,0.04276550249465432,1,4,41,4,30.0,0,0,15,0,0,187.0
1158,0.0030886196246139226,1,1,51,3,50.0,0,0,15,0,0,144.0
1159,0.057020669992872426,1,2,51,4,39.5,0,1,12,0,0,263.0
1160,0.010453789498693276,1,1,41,2,57.5,0,1,8,0,0,259.0
1161,0.004276550249465432,1,2,9,3,57.5,0,0,7,0,0,240.0
1162,0.002613447374673319,3,3,16,6,75.0,0,0,9,0,0,298.0
1163,0.033499643620812536,1,1,42,2,54.5,0,0,9,0,0,145.0
1164,0.014492753623188406,1,3,29,6,12.0,0,0,11,0,1,139.0
1165,0.0002375861249703017,1,1,3,2,0.0,0,0,7,0,0,252.0
1166,0.057020669992872426,1,2,51,4,39.5,0,1,11,0,0,263.0
1167,0.0009503444998812071,2,3,41,10,39.5,0,0,11,0,0,685.0
1168,0.03183654074602043,2,2,4,6,39.5,0,0,9,0,0,265.0
1169,0.03183654074602043,2,4,27,6,65.0,0,0,12,0,0,163.0
1170,0.0014255167498218105,1,2,56,4,0.0,0,1,12,0,0,314.0
1171,0.02946067949631741,2,3,27,4,149.5,0,1,8,0,0,427.0
1172,0.0016631028747921119,1,1,90,3,34.5,0,0,12,0,0,108.0
1173,0.057020669992872426,1,1,7,4,64.5,0,0,12,0,0,356.0
1174,0.01876930387265384,1,8,5,6,64.5,0,0,11,0,0,181.0
1175,0.02257068187217866,1,4,34,4,50.0,0,1,11,0,0,258.0
1176,0.03183654074602043,1,3,27,4,40.0,0,0,9,0,0,131.0
1177,0.057020669992872426,2,2,13,4,0.0,0,0,14,0,0,279.0
1178,0.08885721073889286,1,2,25,5,75.0,0,0,4,0,0,296.0
1179,0.002138275124732716,1,1,4,6,59.5,0,0,7,0,0,203.0
1180,0.057020669992872426,1,2,17,2,59.5,0,0,16,1,0,206.0
1181,0.0009503444998812071,2,3,3,6,59.5,0,0,7,1,0,400.0
1182,0.057020669992872426,1,2,82,4,0.0,0,1,13,0,0,348.0
1183,0.0016631028747921119,4,4,56,6,0.0,0,1,12,0,0,685.0
1184,0.010453789498693276,1,2,21,3,75.0,0,1,7,0,0,150.0
1185,0.009028272748871463,2,9,25,13,74.5,0,1,12,0,0,559.0
1186,0.01876930387265384,1,8,5,6,64.5,0,0,12,0,0,181.0
1187,0.01235447849845569,1,2,8,4,60.0,0,0,12,0,0,111.0
1188,0.0019006889997624141,3,3,21,5,99.5,0,1,12,0,0,528.0
1189,0.018294131622713237,1,3,135,4,0.0,0,0,12,0,0,123.0
1190,0.02257068187217866,1,4,34,4,50.0,0,1,9,0,0,258.0
1191,0.08885721073889286,1,2,36,4,65.0,1,0,16,0,0,327.0
1192,0.08885721073889286,1,2,35,4,65.0,0,1,7,0,0,313.0
1193,0.033499643620812536,1,1,42,2,54.5,0,0,10,0,0,145.0
1194,0.04276550249465432,1,2,144,4,54.5,0,0,7,1,0,320.0
1195,0.00688999762413875,2,4,11,9,75.0,0,1,7,0,0,243.0
1196,0.00688999762413875,1,2,17,4,59.5,0,0,12,0,1,106.0
1197,0.014492753623188406,1,2,14,4,50.0,0,0,11,0,1,89.0
1198,0.06319790924210028,1,2,51,3,40.0,0,0,8,0,1,108.0
1199,0.02946067949631741,2,6,21,10,40.0,0,0,7,0,0,378.0
1200,0.011879306248515086,2,2,50,6,70.0,0,0,10,0,0,221.0
1201,0.04276550249465432,1,3,23,6,99.5,0,0,6,0,0,465.0
1202,0.05203136136849608,1,0,79,6,0.0,0,0,7,0,0,137.0
1203,0.08885721073889286,1,1,12,4,40.0,0,0,7,0,0,131.0
1204,0.01876930387265384,1,4,5,6,50.0,0,0,11,0,0,178.0
1205,0.002138275124732716,3,10,52,12,0.0,0,1,7,0,0,713.0
1206,0.01876930387265384,1,3,30,6,14.5,0,0,10,0,0,146.0
1207,0.0014255167498218105,1,3,5,5,50.0,0,0,12,0,1,167.0
1208,0.04276550249465432,2,4,59,6,45.0,0,0,11,0,0,229.0
1209,0.026847232121644096,1,2,5,4,75.0,0,0,12,0,1,184.0
1210,0.03183654074602043,1,3,36,4,75.0,0,0,9,0,1,149.0
1211,0.08885721073889286,1,4,48,5,75.0,0,1,8,0,0,320.0
1212,0.08885721073889286,1,1,167,2,80.5,0,0,15,0,0,183.0
1213,0.004276550249465432,1,2,9,3,80.5,0,0,10,0,0,240.0
1214,0.08885721073889286,1,2,81,4,60.0,1,0,11,1,0,545.0
1215,0.009978617248752672,1,6,38,6,60.0,0,0,10,0,0,103.0
1216,0.02257068187217866,1,3,65,3,40.0,0,0,10,0,0,211.0
1217,0.06319790924210028,1,1,27,4,65.0,1,0,7,0,0,344.0
1218,0.08885721073889286,1,4,105,3,47.5,0,0,10,0,0,161.0
1219,0.06319790924210028,1,1,27,4,65.0,0,1,8,0,0,344.0
1220,0.02257068187217866,1,3,46,6,65.0,0,0,10,0,1,200.0
1221,0.026847232121644096,1,1,7,3,40.0,0,1,13,0,0,252.0
1222,0.0030886196246139226,2,8,7,10,0.0,0,0,8,0,0,348.0
1223,0.08885721073889286,1,4,104,3,47.5,0,0,4,0,0,154.0
1224,0.08885721073889286,1,4,17,5,70.0,0,1,7,1,0,278.0
1225,0.012116892373485387,2,3,3,4,74.0,0,0,12,0,0,181.0
1226,0.057020669992872426,1,2,9,4,39.5,0,0,10,0,0,263.0
1227,0.0066524114991684475,2,4,25,8,99.5,0,0,8,1,0,470.0
1228,0.0019006889997624141,2,7,20,10,99.5,0,1,9,0,0,286.0
1229,0.02257068187217866,1,1,30,3,40.0,0,0,11,0,0,211.0
1230,0.0007127583749109052,2,12,6,12,90.0,0,1,8,0,0,492.0
1231,0.0030886196246139226,2,5,10,8,90.0,0,1,11,0,0,457.0
1232,0.010453789498693276,1,1,69,2,45.0,0,0,9,0,0,245.0
1233,0.06319790924210028,1,2,51,3,40.0,0,0,8,0,1,108.0
1234,0.08885721073889286,1,2,26,4,65.0,0,0,10,0,0,383.0
1235,0.06319790924210028,1,2,8,4,65.0,0,0,7,1,0,341.0
1236,0.005939653124257543,3,8,6,15,74.4999999999999,0,0,8,0,0,769.0
1237,0.029698265621287717,1,1,44,4,30.0,0,0,15,0,1,130.0
1238,0.012116892373485387,2,3,27,4,0.0,0,0,16,0,0,177.0
1239,0.01235447849845569,1,2,97,4,64.5,0,0,12,0,0,295.0
1240,0.002138275124732716,3,10,52,12,0.0,0,1,7,0,0,713.0
1241,0.026847232121644096,1,1,3,3,79.5,0,0,4,0,0,183.0
1242,0.06319790924210028,1,1,24,4,65.0,0,0,10,0,0,327.0
1243,0.08885721073889286,1,2,26,4,65.0,0,1,10,0,0,383.0
1244,0.011879306248515086,2,4,11,6,115.0,0,0,7,0,0,374.0
1245,0.015443098123069612,2,2,55,6,74.5,0,0,8,0,0,212.0
1246,0.057020669992872426,1,2,51,4,39.5,0,0,12,0,0,263.0
1247,0.057020669992872426,1,1,136,2,16.0,0,0,13,0,0,197.0
1248,0.05203136136849608,1,1,13,4,49.0,0,0,4,0,1,182.0
1249,0.057020669992872426,1,2,23,4,75.0,0,0,14,0,0,216.0
1250,0.00546448087431694,1,4,15,5,49.5,0,1,10,0,0,350.0
1251,0.0011879306248515089,1,5,35,6,75.0,0,0,9,0,0,376.0
1252,0.08885721073889286,1,3,9,4,64.0,0,0,4,0,0,303.0
1253,0.057020669992872426,2,4,15,5,75.0,0,0,13,0,0,296.0
1254,0.015443098123069612,1,2,63,6,75.0,0,0,9,0,1,136.0
1255,0.029698265621287717,1,4,12,2,39.5,0,0,8,0,0,150.0
1256,0.0016631028747921119,2,4,19,5,40.0,0,0,12,0,0,356.0
1257,0.015443098123069612,2,2,55,6,74.5,0,0,8,0,0,212.0
1258,0.01876930387265384,1,4,79,6,74.5,0,0,11,1,0,149.0
1259,0.08885721073889286,1,2,87,4,29.5,0,0,11,0,0,176.0
1260,0.0009503444998812071,1,1,108,6,30.0,0,0,7,1,0,106.0
1261,0.08885721073889286,1,2,35,4,65.0,0,0,7,0,0,313.0
1262,0.0016631028747921119,3,4,3,8,25.0,0,1,11,0,0,289.0
1263,0.08885721073889286,2,2,137,4,44.5,1,0,12,1,0,155.0
1264,0.04276550249465432,1,6,5,6,49.5,0,0,6,0,0,253.0
1265,0.033499643620812536,1,1,19,3,49.5,0,0,11,0,0,149.0
1266,0.06319790924210028,1,2,25,5,45.0,0,0,13,0,0,132.0
1267,0.0076027559990496565,2,5,18,6,99.5,0,1,6,0,0,414.0
1268,0.002613447374673319,1,4,109,10,0.0,0,0,7,0,0,235.0
1269,0.0007127583749109052,2,5,15,10,64.5,0,0,7,0,0,334.0
1270,0.05203136136849608,2,4,45,5,24.5,0,1,10,0,0,261.0
1271,0.03183654074602043,3,7,26,6,59.5,0,0,11,0,0,237.0
1272,0.004514136374435733,1,1,110,2,42.5,0,1,7,1,0,99.0
1273,0.02066999287241625,1,1,12,2,49.5,0,0,9,0,0,293.0
1274,0.029698265621287717,1,3,17,4,24.5,0,0,13,0,1,118.0
1275,0.057020669992872426,2,4,15,5,75.0,0,0,7,0,0,250.0
1276,0.01069137562366358,1,4,21,7,75.0,0,0,12,0,0,185.0
1277,0.08885721073889286,1,2,32,4,59.5,0,0,9,0,0,226.0
1278,0.02946067949631741,1,5,24,5,49.5,0,1,8,0,0,213.0
1279,0.0035637918745545258,1,2,5,5,25.0,0,0,10,0,1,129.0
1280,0.0076027559990496565,2,8,9,8,90.0,0,0,6,0,1,695.0
1281,0.06319790924210028,1,1,24,4,65.0,0,1,7,0,0,344.0
1282,0.00546448087431694,1,4,15,5,49.5,0,1,9,0,0,350.0
1283,0.00047517224994060353,1,2,108,3,49.5,0,0,8,0,1,103.0
1284,0.057020669992872426,2,2,13,4,0.0,0,0,15,0,0,279.0
1285,0.057020669992872426,1,1,7,4,64.5,0,1,10,0,0,356.0
1286,0.01805654549774293,1,1,7,2,29.5,0,1,12,0,0,135.0
1287,0.05203136136849608,1,0,79,6,0.0,0,0,9,0,0,137.0
1288,0.015205511998099313,1,2,7,4,39.5,0,0,4,0,0,207.0
1289,0.06319790924210028,1,1,24,4,39.5,0,0,16,0,0,286.0
1290,0.0014255167498218105,1,3,21,4,30.0,0,1,8,0,0,335.0
1291,0.02066999287241625,1,1,12,2,49.5,0,0,8,0,0,293.0
1292,0.018294131622713237,1,4,38,2,50.0,0,0,11,0,0,110.0
1293,0.0040389641244951285,2,7,30,10,50.0,0,1,10,0,0,457.0
1294,0.014492753623188406,2,4,7,6,39.5,0,0,9,0,1,223.0
1295,0.0047517224994060355,1,4,5,5,0.0,0,0,12,0,1,160.0
1296,0.01069137562366358,1,4,21,7,0.0,0,0,7,0,1,193.0
1297,0.026847232121644096,1,6,6,6,49.5,0,0,9,0,0,136.0
1298,0.002851033499643621,2,1,21,16,49.5,0,1,8,0,0,336.0
1299,0.026847232121644096,1,1,62,4,39.5,0,1,13,0,0,263.0
1300,0.05203136136849608,1,2,70,6,24.5,0,1,14,0,0,175.0
1301,0.08885721073889286,1,2,35,4,65.0,1,0,4,0,0,374.0
1302,0.033499643620812536,1,2,70,6,69.5,0,0,11,0,0,113.0
1303,0.029698265621287717,1,4,12,2,39.5,0,0,9,0,0,150.0
1304,0.05203136136849608,1,2,40,6,45.0,0,0,6,0,1,212.0
1305,0.01069137562366358,1,2,6,4,49.5,0,0,12,0,0,247.0
1306,0.0007127583749109052,1,6,49,6,25.0,0,0,8,0,1,232.0
1307,0.0019006889997624141,1,1,23,6,40.0,0,0,12,0,0,234.0
1308,0.029698265621287717,1,1,23,5,39.5,0,0,11,0,0,177.0
1309,0.029698265621287717,1,2,9,4,29.5,0,0,7,0,0,176.0
1310,0.0066524114991684475,2,5,36,6,82.0,0,1,7,0,0,697.0
1311,0.06319790924210028,1,2,125,5,99.5,0,0,6,0,0,742.0
1312,0.01876930387265384,1,5,16,6,60.0,0,0,12,0,1,170.0
1313,0.01805654549774293,1,2,16,3,25.0,0,1,12,0,0,145.0
1314,0.08885721073889286,1,2,50,4,0.0,0,0,12,1,0,288.0
1315,0.01069137562366358,1,2,15,9,0.0,0,0,9,0,1,185.0
1316,0.029698265621287717,1,3,17,4,24.5,0,0,14,0,1,117.0
1317,0.08885721073889286,1,2,35,4,64.5,0,0,12,0,0,356.0
1318,0.06319790924210028,1,2,7,4,64.5,0,0,7,0,0,359.0
1319,0.014492753623188406,2,2,57,6,40.0,0,0,12,0,0,180.0
1320,0.026847232121644096,2,6,55,8,74.5,0,0,4,0,0,365.0
1321,0.04276550249465432,2,4,59,6,45.0,0,0,11,0,0,229.0
1322,0.0011879306248515089,1,2,17,4,24.5,0,1,8,0,0,272.0
1323,0.002138275124732716,2,3,11,6,99.5,0,0,8,0,0,357.0
1324,0.006177239249227845,1,3,35,6,44.5,0,0,11,0,1,161.0
1325,0.03183654074602043,1,2,38,4,42.5,0,0,7,0,0,223.0
1326,0.03183654074602043,3,7,26,6,60.0,0,0,12,0,0,248.0
1327,0.05203136136849608,2,4,29,6,49.5,0,0,8,0,0,384.0
1328,0.002138275124732716,3,10,52,12,0.0,0,1,8,0,0,713.0
